chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP1_1_2023_BODY_0037,AFDP1_1_2023_STRUCT_0009,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,19,19,16,16,PDF p. 19-19; printed p. 16-16,Mission Command in the Air Force,The Five Cs of Mission Command,,body_doctrine,"Cohesion directly translates to an organization’s resilience, enabling it to recover and regroup in the face of adversity.

• Capacity. Encompassing the attributes above, capacity is a measure or degree to

which an individual or organization is able, has the potential, or has demonstrated the ability to operate according to the principles of mission command. Capacity is enhanced through training that empowers subordinates to act according to the principles of mission command.",481,121,character; competence; capability; cohesion; capacity; mission command culture,인격; 역량; 능력; 결속; 수용능력; 임무형 지휘 문화,"임무형 지휘 문화를 구성하는 character, competence, capability, cohesion, capacity의 의미를 설명한다.","Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Five Cs of Mission Command
Subsection: 
Keywords: character; competence; capability; cohesion; capacity; mission command culture; 인격; 역량; 능력; 결속; 수용능력; 임무형 지휘 문화
Text: Cohesion directly translates to an organization’s resilience, enabling it to recover and regroup in the face of adversity.

• Capacity. Encompassing the attributes above, capacity is a measure or degree to

which an individual or organization is able, has the potential, or has demonstrated the ability to operate according to the principles of mission command. Capacity is enhanced through training that empowers subordinates to act according to the principles of mission command.","AFDP 1-1 Mission Command, The Five Cs of Mission Command, PDF p. 19-19",doctrine_reference;operational_context,qa;staff_advice;doctrine_lookup,low,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_BODY_0038,AFDP1_1_2023_STRUCT_0010,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,20,20,17,17,PDF p. 20-20; printed p. 17-17,Mission Command in the Air Force,Conclusion,,body_doctrine,"CONCLUSION

Mission Command is the Air Force’s philosophy of leadership. In the star below, the blue field symbolizes the attributes of the mission command culture. The five points of the star identify the principles and encompass the actions and daily practices of mission command leadership. Together, the embodiment of the mission command culture, the practice of its principles, and guidance provided by commander’s intent enables the execution of operations through the framework of CC-DC-DE that allows the USAF to fly, fight, and win now and into the future.",565,142,mission command culture; five Cs; principles; CC-DC-DE; Air Force operations,임무형 지휘 문화; 5C; 원칙; 중앙집중 지휘; 분산통제; 분권화 실행,임무형 지휘 문화와 원칙이 CC-DC-DE를 통해 공군 작전 수행을 가능하게 함을 정리한다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Conclusion
Subsection: 
Keywords: mission command culture; five Cs; principles; CC-DC-DE; Air Force operations; 임무형 지휘 문화; 5C; 원칙; 중앙집중 지휘; 분산통제; 분권화 실행
Text: CONCLUSION

Mission Command is the Air Force’s philosophy of leadership. In the star below, the blue field symbolizes the attributes of the mission command culture. The five points of the star identify the principles and encompass the actions and daily practices of mission command leadership. Together, the embodiment of the mission command culture, the practice of its principles, and guidance provided by commander’s intent enables the execution of operations through the framework of CC-DC-DE that allows the USAF to fly, fight, and win now and into the future.","AFDP 1-1 Mission Command, Conclusion, PDF p. 20-20",doctrine_reference;operational_context,qa;staff_advice;doctrine_lookup,low,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_REF_0039,AFDP1_1_2023_STRUCT_0011,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,21,21,,,PDF p. 21-21; printed p. -,Back Matter,References,,references,"REFERENCES
All websites accessed 20 July 2023. Doctrine can be accessed through links provided at: https://www.doctrine.af.mil/ US AIR FORCE DOCTRINE: https://www.doctrine.af.mil/
• AFDP 1, The Air Force
• AFDN 1-21, Agile Combat Employment
• Mission-Type Order Training Tools
JOINT DOCTRINE Joint Electronic Library (JEL): https://www.jcs.mil/Doctrine/ JEL+: https://jdeis.js.mil/jdeis/index.jsp?pindex=2
• DoD Dictionary of Military and Associated Terms
• JP 1, Volume 1, Joint Warfighting
• JP 1, Volume 2, The Joint Force
• JP 3-0, Joint Campaigns and Operations
DOCTRINE FROM OTHER SERVICES US Army: https://usacac.army.mil/core-functions/doctrine
• ADP 6-0, Mission Command
MISCELLANEOUS PUBLICATIONS
• Bucknam, Col. Mark A., ""Responsibility of Command: How UN and NATO
Commanders Influenced Airpower over Bosnia."" Air University Press, 2003.
• Fischer, Michael E., Mission-Type Orders in Joint Air Operations: The Empowerment
of Air Leadership. Air University Press, 1995.
• Grant, Rebecca., Penny Packets, Then and Now. Air & Space Forces Magazine,
2010.
• Michel, Marshall L., The Eleven Days of Christmas: America’s Last Vietnam Battle.
Encounter Books, 2002.
• Mulgund, Sandeep, “Evolving the Command and Control of Airpower,” Wild Blue
Yonder, 21 April 2021.
• Mulgund, Sandeep, “Driving Change In The Presentation and Employment of
Airpower,” Wild Blue Yonder. 3 February 2023.
• Whitcomb, Darrel D., “On a Steel Horse I Ride: A History of the MH-53 Pave Low
Helicopters in War and Peace,” Air University Press, 2012.",1530,383,references; doctrine sources; publications,참고문헌; 교리 출처; 문헌,문서가 참조한 공군·합동 교리 및 관련 문헌 목록이다.,"Document: AFDP 1-1 Mission Command
Chapter: Back Matter
Section: References
Subsection: 
Keywords: references; doctrine sources; publications; 참고문헌; 교리 출처; 문헌
Text: REFERENCES
All websites accessed 20 July 2023. Doctrine can be accessed through links provided at: https://www.doctrine.af.mil/ US AIR FORCE DOCTRINE: https://www.doctrine.af.mil/
• AFDP 1, The Air Force
• AFDN 1-21, Agile Combat Employment
• Mission-Type Order Training Tools
JOINT DOCTRINE Joint Electronic Library (JEL): https://www.jcs.mil/Doctrine/ JEL+: https://jdeis.js.mil/jdeis/index.jsp?pindex=2
• DoD Dictionary of Military and Associated Terms
• JP 1, Volume 1, Joint Warfighting
• JP 1, Volume 2, The Joint Force
• JP 3-0, Joint Campaigns and Operations
DOCTRINE FROM OTHER SERVICES US Army: https://usacac.army.mil/core-functions/doctrine
• ADP 6-0, Mission Command
MISCELLANEOUS PUBLICATIONS
• Bucknam, Col. Mark A., ""Responsibility of Command: How UN and NATO
Commanders Influenced Airpower over Bosnia."" Air University Press, 2003.
• Fischer, Michael E., Mission-Type Orders in Joint Air Operations: The Empowerment
of Air Leadership. Air University Press, 1995.
• Grant, Rebecca., Penny Packets, Then and Now. Air & Space Forces Magazine,
2010.
• Michel, Marshall L., The Eleven Days of Christmas: America’s Last Vietnam Battle.
Encounter Books, 2002.
• Mulgund, Sandeep, “Evolving the Command and Control of Airpower,” Wild Blue
Yonder, 21 April 2021.
• Mulgund, Sandeep, “Driving Change In The Presentation and Employment of
Airpower,” Wild Blue Yonder. 3 February 2023.
• Whitcomb, Darrel D., “On a Steel Horse I Ride: A History of the MH-53 Pave Low
Helicopters in War and Peace,” Air University Press, 2012.","AFDP 1-1 Mission Command, References, PDF p. 21-21",references;source_traceability,qa;staff_advice;doctrine_lookup,low,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0001,AFDP1_1_2023_STRUCT_0003,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,3,3,,,PDF p. 3-3; printed p. -,Front Matter,Foreword,Acronym / key term,glossary_acronym,AFDP: Air Force Doctrine Publication; 공군 교리 간행물.,48,12,AFDP; acronym; mission command terminology,AFDP; 약어; 임무형 지휘 용어,AFDP의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Foreword
Subsection: Acronym / key term
Keywords: AFDP; acronym; mission command terminology; AFDP; 약어; 임무형 지휘 용어
Text: AFDP: Air Force Doctrine Publication; 공군 교리 간행물.","AFDP 1-1 Mission Command, Foreword, PDF p. 3-3",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0002,AFDP1_1_2023_STRUCT_0003,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,3,3,,,PDF p. 3-3; printed p. -,Front Matter,Foreword,Acronym / key term,glossary_acronym,USAF: United States Air Force; 미국 공군.,37,10,USAF; acronym; mission command terminology,USAF; 약어; 임무형 지휘 용어,USAF의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Foreword
Subsection: Acronym / key term
Keywords: USAF; acronym; mission command terminology; USAF; 약어; 임무형 지휘 용어
Text: USAF: United States Air Force; 미국 공군.","AFDP 1-1 Mission Command, Foreword, PDF p. 3-3",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0003,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,Acronym / key term,glossary_acronym,C2: Command and control; 지휘관이 권한과 지시를 행사하는 기능 및 활동.,51,13,C2; acronym; mission command terminology,C2; 약어; 임무형 지휘 용어,C2의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: Acronym / key term
Keywords: C2; acronym; mission command terminology; C2; 약어; 임무형 지휘 용어
Text: C2: Command and control; 지휘관이 권한과 지시를 행사하는 기능 및 활동.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",terminology;definition_reference,qa;staff_advice;doctrine_lookup,high,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0004,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,Acronym / key term,glossary_acronym,CC-DC-DE: Centralized Command—Distributed Control—Decentralized Execution; 공군의 임무형 지휘 실행 프레임워크.,95,24,CC-DC-DE; acronym; mission command terminology,CC-DC-DE; 약어; 임무형 지휘 용어,CC-DC-DE의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: Acronym / key term
Keywords: CC-DC-DE; acronym; mission command terminology; CC-DC-DE; 약어; 임무형 지휘 용어
Text: CC-DC-DE: Centralized Command—Distributed Control—Decentralized Execution; 공군의 임무형 지휘 실행 프레임워크.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",terminology;definition_reference,qa;staff_advice;doctrine_lookup,high,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0005,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,Acronym / key term,glossary_acronym,CC: Centralized Command; 작전 계획·지시·조정 책임과 권한을 중앙 수준에서 유지하는 개념.,61,16,CC; acronym; mission command terminology,CC; 약어; 임무형 지휘 용어,CC의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: Acronym / key term
Keywords: CC; acronym; mission command terminology; CC; 약어; 임무형 지휘 용어
Text: CC: Centralized Command; 작전 계획·지시·조정 책임과 권한을 중앙 수준에서 유지하는 개념.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0006,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,Acronym / key term,glossary_acronym,DC: Distributed Control; 계획·조정·실행·평가 권한을 분산 위치 또는 하위 수준에 위임하는 개념.,65,17,DC; acronym; mission command terminology,DC; 약어; 임무형 지휘 용어,DC의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: Acronym / key term
Keywords: DC; acronym; mission command terminology; DC; 약어; 임무형 지휘 용어
Text: DC: Distributed Control; 계획·조정·실행·평가 권한을 분산 위치 또는 하위 수준에 위임하는 개념.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0007,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,Acronym / key term,glossary_acronym,DE: Decentralized Execution; 전술 현장에 가까운 하위 지휘관과 Airmen이 지휘관 의도에 따라 실행 결정을 내리는 개념.,81,21,DE; acronym; mission command terminology,DE; 약어; 임무형 지휘 용어,DE의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: Acronym / key term
Keywords: DE; acronym; mission command terminology; DE; 약어; 임무형 지휘 용어
Text: DE: Decentralized Execution; 전술 현장에 가까운 하위 지휘관과 Airmen이 지휘관 의도에 따라 실행 결정을 내리는 개념.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0008,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,14,14,11,11,PDF p. 14-14; printed p. 11-11,Mission Command in the Air Force,The Principles of Mission Command,Acronym / key term,glossary_acronym,MTO: Mission-Type Order; 세부 수행방법보다 작전 목적과 지휘관 의도를 중심으로 작성하는 명령 기법.,66,17,MTO; acronym; mission command terminology,MTO; 약어; 임무형 지휘 용어,MTO의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: Acronym / key term
Keywords: MTO; acronym; mission command terminology; MTO; 약어; 임무형 지휘 용어
Text: MTO: Mission-Type Order; 세부 수행방법보다 작전 목적과 지휘관 의도를 중심으로 작성하는 명령 기법.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 14-14",terminology;definition_reference,qa;staff_advice;doctrine_lookup,high,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0009,AFDP1_1_2023_STRUCT_0005,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,7,7,4,4,PDF p. 7-7; printed p. 4-4,Mission Command in the Air Force,The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution,Acronym / key term,glossary_acronym,JFC: Joint Force Commander; 합동군 지휘관.,36,9,JFC; acronym; mission command terminology,JFC; 약어; 임무형 지휘 용어,JFC의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution
Subsection: Acronym / key term
Keywords: JFC; acronym; mission command terminology; JFC; 약어; 임무형 지휘 용어
Text: JFC: Joint Force Commander; 합동군 지휘관.","AFDP 1-1 Mission Command, The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution, PDF p. 7-7",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0010,AFDP1_1_2023_STRUCT_0001,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,1,1,,,PDF p. 1-1; printed p. -,Front Matter,Cover,Acronym / key term,glossary_acronym,CCMD: Combatant Command; 전투사령부.,31,8,CCMD; acronym; mission command terminology,CCMD; 약어; 임무형 지휘 용어,CCMD의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Cover
Subsection: Acronym / key term
Keywords: CCMD; acronym; mission command terminology; CCMD; 약어; 임무형 지휘 용어
Text: CCMD: Combatant Command; 전투사령부.","AFDP 1-1 Mission Command, Cover, PDF p. 1-1",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0011,AFDP1_1_2023_STRUCT_0005,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,6,6,3,3,PDF p. 6-6; printed p. 3-3,Mission Command in the Air Force,The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution,Acronym / key term,glossary_acronym,COCOM: Combatant Command authority; 전투지휘권.,42,11,COCOM; acronym; mission command terminology,COCOM; 약어; 임무형 지휘 용어,COCOM의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution
Subsection: Acronym / key term
Keywords: COCOM; acronym; mission command terminology; COCOM; 약어; 임무형 지휘 용어
Text: COCOM: Combatant Command authority; 전투지휘권.","AFDP 1-1 Mission Command, The Relationship Between Mission Command and Centralized Command—Distributed Control—Decentralized Execution, PDF p. 6-6",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0012,AFDP1_1_2023_STRUCT_0001,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,1,1,,,PDF p. 1-1; printed p. -,Front Matter,Cover,Acronym / key term,glossary_acronym,COA: Course of Action; 방책.,26,7,COA; acronym; mission command terminology,COA; 약어; 임무형 지휘 용어,COA의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Cover
Subsection: Acronym / key term
Keywords: COA; acronym; mission command terminology; COA; 약어; 임무형 지휘 용어
Text: COA: Course of Action; 방책.","AFDP 1-1 Mission Command, Cover, PDF p. 1-1",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0013,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,10,10,7,7,PDF p. 10-10; printed p. 7-7,Mission Command in the Air Force,Mission Command in Operations,Acronym / key term,glossary_acronym,ACE: Agile Combat Employment; 위협 시간표 내에서 생존성과 전투력 창출을 높이기 위한 기동 운용 개념.,70,18,ACE; acronym; mission command terminology,ACE; 약어; 임무형 지휘 용어,ACE의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Acronym / key term
Keywords: ACE; acronym; mission command terminology; ACE; 약어; 임무형 지휘 용어
Text: ACE: Agile Combat Employment; 위협 시간표 내에서 생존성과 전투력 창출을 높이기 위한 기동 운용 개념.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 10-10",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0014,AFDP1_1_2023_STRUCT_0003,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,3,3,,,PDF p. 3-3; printed p. -,Front Matter,Foreword,Acronym / key term,glossary_acronym,"DOTMLPF-P: Doctrine, Organization, Training, Materiel, Leadership and Education, Personnel, Facilities, and Policy; 교리·조직·훈련·물자·리더십/교육·인사·시설·정책 프레임워크.",150,38,DOTMLPF-P; acronym; mission command terminology,DOTMLPF-P; 약어; 임무형 지휘 용어,DOTMLPF-P의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Foreword
Subsection: Acronym / key term
Keywords: DOTMLPF-P; acronym; mission command terminology; DOTMLPF-P; 약어; 임무형 지휘 용어
Text: DOTMLPF-P: Doctrine, Organization, Training, Materiel, Leadership and Education, Personnel, Facilities, and Policy; 교리·조직·훈련·물자·리더십/교육·인사·시설·정책 프레임워크.","AFDP 1-1 Mission Command, Foreword, PDF p. 3-3",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0015,AFDP1_1_2023_STRUCT_0001,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,1,1,,,PDF p. 1-1; printed p. -,Front Matter,Cover,Acronym / key term,glossary_acronym,PLANORD: Planning Order; 계획명령.,30,8,PLANORD; acronym; mission command terminology,PLANORD; 약어; 임무형 지휘 용어,PLANORD의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Cover
Subsection: Acronym / key term
Keywords: PLANORD; acronym; mission command terminology; PLANORD; 약어; 임무형 지휘 용어
Text: PLANORD: Planning Order; 계획명령.","AFDP 1-1 Mission Command, Cover, PDF p. 1-1",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0016,AFDP1_1_2023_STRUCT_0008,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,16,16,13,13,PDF p. 16-16; printed p. 13-13,Mission Command in the Air Force,What Mission Command Is Not,Acronym / key term,glossary_acronym,OPORD: Operation Order; 작전명령.,29,8,OPORD; acronym; mission command terminology,OPORD; 약어; 임무형 지휘 용어,OPORD의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is Not
Subsection: Acronym / key term
Keywords: OPORD; acronym; mission command terminology; OPORD; 약어; 임무형 지휘 용어
Text: OPORD: Operation Order; 작전명령.","AFDP 1-1 Mission Command, What Mission Command Is Not, PDF p. 16-16",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0017,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,14,14,11,11,PDF p. 14-14; printed p. 11-11,Mission Command in the Air Force,The Principles of Mission Command,Acronym / key term,glossary_acronym,JAOP: Joint Air Operations Plan; 합동항공작전계획.,42,11,JAOP; acronym; mission command terminology,JAOP; 약어; 임무형 지휘 용어,JAOP의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: Acronym / key term
Keywords: JAOP; acronym; mission command terminology; JAOP; 약어; 임무형 지휘 용어
Text: JAOP: Joint Air Operations Plan; 합동항공작전계획.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 14-14",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0018,AFDP1_1_2023_STRUCT_0007,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,14,14,11,11,PDF p. 14-14; printed p. 11-11,Mission Command in the Air Force,The Principles of Mission Command,Acronym / key term,glossary_acronym,AOD: Air Operations Directive; 항공작전지시.,38,10,AOD; acronym; mission command terminology,AOD; 약어; 임무형 지휘 용어,AOD의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: The Principles of Mission Command
Subsection: Acronym / key term
Keywords: AOD; acronym; mission command terminology; AOD; 약어; 임무형 지휘 용어
Text: AOD: Air Operations Directive; 항공작전지시.","AFDP 1-1 Mission Command, The Principles of Mission Command, PDF p. 14-14",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
