chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP3_60_2021_00078,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,30,31,,,"AFDP 3-60 Targeting, pdf pp. 30-31",Chapter 3: Dynamic Targeting,The Dynamic Kill Chain,,body,"If a target is detected by the aircraft or system that may engage it (for example, by an armed remotely piloted aircraft, or platform with an advanced targeting pod), this may result in the find and fix steps being completed nearly simultaneously, without the need for additional ISR assets. It may also result in the target and engage steps being completed without a lengthy coordination and approval process. Battle management systems (e.g., Airborne Warning and Control System (AWACS) and Joint Surveillance Target Attack Radar System (JSTARS) aircraft) can often fix target locations precisely enough to permit engagement without the need for further ISR collection. Growth in sensor technology has permitted “non-traditional” sources of ISR to supplement the find, fix, and track steps. Integrating data from platforms other than those traditionally dedicated to intelligence collection, to include information gleaned from weapons systems or even munitions themselves, helps to build a common operational picture that commanders can use to shorten the F2T2EA cycle.",1071,268,targeting; F2T2EA; ISR; AWACS; JSTARS,표적처리,"해당 청크는 If a target is detected by the aircraft or system that may engage it (for example, by an armed remotely piloted aircraft, or platform with an advanced targeting pod), this may result in the find and fix...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: The Dynamic Kill Chain
Type: body
Keywords: targeting; F2T2EA; ISR; AWACS; JSTARS

If a target is detected by the aircraft or system that may engage it (for example, by an armed remotely piloted aircraft, or platform with an advanced targeting pod), this may result in the find and fix steps being completed nearly simultaneously, without the need for additional ISR assets. It may also result in the target and engage steps being completed without a lengthy coordination and approval process. Battle management systems (e.g., Airborne Warning and Control System (AWACS) and Joint Surveillance Target Attack Radar System (JSTARS) aircraft) can often fix target locations precisely enough to permit engagement without the need for further ISR collection. Growth in sensor technology has permitted “non-traditional” sources of ISR to supplement the find, fix, and track steps. Integrating data from platforms other than those traditionally dedicated to intelligence collection, to include information gleaned from weapons systems or even munitions themselves, helps to build a common operational picture that commanders can use to shorten the F2T2EA cycle.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 30-31: If a target is detected by the aircraft or system that may engage it (for example, by an armed remotely piloted aircraft, or platform with an advanced targeting pod), this may result in the find and fix steps being completed nearly simultaneously, without the need for additional ISR assets. It may also result in the target and engage steps being completed without a lengthy coordination and approva",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00079,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,31,31,,,"AFDP 3-60 Targeting, pdf pp. 31-31",Chapter 3: Dynamic Targeting,The Dynamic Kill Chain,,body,"The track step takes a confirmed target and its location, maintaining a continuous track. Sensors should be coordinated to maintain situational awareness and track continuity on targets. Windows of vulnerability should be updated when warranted. This step may require re-prioritization of ISR assets, just as the fix step may, to maintain situational awareness. If track continuity is lost, it may be necessary to re-accomplish the fix step— and possibly the find step as well. The track step results in track continuity and refining the target identification. This is maintained by appropriate sensors or sensor combinations, a sensor prioritization scheme (if required), and updates on the target’s window of vulnerability (if required). The process may also be run partially “in reverse” in cases where an emerging target is detected and engaged. Once it becomes clear that it is a valid target, the sensors detecting it can examine recorded data to track the target back to its point of origin, such as a base camp. This could potentially identify threats or more lucrative targets. Such point of origin hunting has proven especially useful during stability and counterinsurgency operations such as those in Iraq and Afghanistan.",1233,309,ISR,,"해당 청크는 The track step takes a confirmed target and its location, maintaining a continuous track. Sensors should be coordinated to maintain situational awareness and track continuity on targets. Windows of...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: The Dynamic Kill Chain
Type: body
Keywords: ISR

The track step takes a confirmed target and its location, maintaining a continuous track. Sensors should be coordinated to maintain situational awareness and track continuity on targets. Windows of vulnerability should be updated when warranted. This step may require re-prioritization of ISR assets, just as the fix step may, to maintain situational awareness. If track continuity is lost, it may be necessary to re-accomplish the fix step— and possibly the find step as well. The track step results in track continuity and refining the target identification. This is maintained by appropriate sensors or sensor combinations, a sensor prioritization scheme (if required), and updates on the target’s window of vulnerability (if required). The process may also be run partially “in reverse” in cases where an emerging target is detected and engaged. Once it becomes clear that it is a valid target, the sensors detecting it can examine recorded data to track the target back to its point of origin, such as a base camp. This could potentially identify threats or more lucrative targets. Such point of origin hunting has proven especially useful during stability and counterinsurgency operations such as those in Iraq and Afghanistan.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 31-31: The track step takes a confirmed target and its location, maintaining a continuous track. Sensors should be coordinated to maintain situational awareness and track continuity on targets. Windows of vulnerability should be updated when warranted. This step may require re-prioritization of ISR assets, just as the fix step may, to maintain situational awareness. If track continuity is lost, it may be",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00080,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,31,31,,,"AFDP 3-60 Targeting, pdf pp. 31-31",Chapter 3: Dynamic Targeting,Target,,body,"The target step takes an identified, classified, located, and prioritized target; determines the desired effect and targeting solution against it; and obtains required approval to engage. During this step, COD personnel review target restrictions, including collateral damage, ROE, law of war, the no-strike list, the restricted target list, and fire support coordination measures (FSCM) In essence, the targeting and operational members of the COD must accomplish all facets of the “target validation” and joint integrated prioritized target list approval processes that occur for deliberate targeting process. This step also accomplishes effects validation, weaponeering and capabilities analysis, and collateral damage estimation analysis. COD personnel match available strike and sensor assets against desired effects, then formulate engagement options. They also submit assessment requirements.",899,225,targeting; deliberate targeting; weaponeering; assessment; ROE; law of war; collateral damage; COD; FSCM,표적처리; 계획 표적처리; 무장효과분석; 평가; 전쟁법; 부수피해,"해당 청크는 The target step takes an identified, classified, located, and prioritized target; determines the desired effect and targeting solution against it; and obtains required approval to engage. During this step,...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Target
Type: body
Keywords: targeting; deliberate targeting; weaponeering; assessment; ROE; law of war; collateral damage; COD; FSCM

The target step takes an identified, classified, located, and prioritized target; determines the desired effect and targeting solution against it; and obtains required approval to engage. During this step, COD personnel review target restrictions, including collateral damage, ROE, law of war, the no-strike list, the restricted target list, and fire support coordination measures (FSCM) In essence, the targeting and operational members of the COD must accomplish all facets of the “target validation” and joint integrated prioritized target list approval processes that occur for deliberate targeting process. This step also accomplishes effects validation, weaponeering and capabilities analysis, and collateral damage estimation analysis. COD personnel match available strike and sensor assets against desired effects, then formulate engagement options. They also submit assessment requirements.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 31-31: The target step takes an identified, classified, located, and prioritized target; determines the desired effect and targeting solution against it; and obtains required approval to engage. During this step, COD personnel review target restrictions, including collateral damage, ROE, law of war, the no-strike list, the restricted target list, and fire support coordination measures (FSCM) In essence,",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00081,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,31,31,,,"AFDP 3-60 Targeting, pdf pp. 31-31",Chapter 3: Dynamic Targeting,Target,,body,"The selection of assets for a specific target may be based on many factors, such as the location and operational status of ISR and strike assets, support asset availability, weather conditions, ROE, target range, the number and type of missions in progress, available fuel and munitions, the adversary threat, and the accuracy of targeting acquisition data. This can be the lengthiest step due to the large number of requirements that should be satisfied. In many cases, however, dynamic targeting can be accelerated if target step actions can be completed in parallel with other steps.",586,147,targeting; dynamic targeting; ROE; ISR,표적처리; 동적 표적처리,"해당 청크는 The selection of assets for a specific target may be based on many factors, such as the location and operational status of ISR and strike assets, support asset availability, weather conditions, ROE, target...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Target
Type: body
Keywords: targeting; dynamic targeting; ROE; ISR

The selection of assets for a specific target may be based on many factors, such as the location and operational status of ISR and strike assets, support asset availability, weather conditions, ROE, target range, the number and type of missions in progress, available fuel and munitions, the adversary threat, and the accuracy of targeting acquisition data. This can be the lengthiest step due to the large number of requirements that should be satisfied. In many cases, however, dynamic targeting can be accelerated if target step actions can be completed in parallel with other steps.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 31-31: The selection of assets for a specific target may be based on many factors, such as the location and operational status of ISR and strike assets, support asset availability, weather conditions, ROE, target range, the number and type of missions in progress, available fuel and munitions, the adversary threat, and the accuracy of targeting acquisition data. This can be the lengthiest step due to the",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00082,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,31,32,,,"AFDP 3-60 Targeting, pdf pp. 31-32",Chapter 3: Dynamic Targeting,Engage,,body,"In the engage step, identification of the target as hostile is confirmed and engagement is ordered and transmitted to the operator of the selected weapon system. The engagement orders should be sent to, received by, and understood by the operator of the weapons system. The engagement should be monitored and managed by the engaging component (for the air component, by the AOC). The desired result of this step is successful action against the target.",452,113,AOC,,"해당 청크는 In the engage step, identification of the target as hostile is confirmed and engagement is ordered and transmitted to the operator of the selected weapon system. The engagement orders should be sent to,...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Engage
Type: body
Keywords: AOC

In the engage step, identification of the target as hostile is confirmed and engagement is ordered and transmitted to the operator of the selected weapon system. The engagement orders should be sent to, received by, and understood by the operator of the weapons system. The engagement should be monitored and managed by the engaging component (for the air component, by the AOC). The desired result of this step is successful action against the target.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 31-32: In the engage step, identification of the target as hostile is confirmed and engagement is ordered and transmitted to the operator of the selected weapon system. The engagement orders should be sent to, received by, and understood by the operator of the weapons system. The engagement should be monitored and managed by the engaging component (for the air component, by the AOC). The desired result o",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00083,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,32,32,,,"AFDP 3-60 Targeting, pdf pp. 32-32",Chapter 3: Dynamic Targeting,Assess,,body,"In the assess step, predetermined assessment requests are measured against actions and desired effects on the target. ISR assets collect information about the engagement according to the collection plan (as modified during dynamic targeting) and attempt to determine whether desired effects and objectives were achieved. In cases of the most fleeting targets, quick assessment may be required to make expeditious reattack recommendations.",438,110,targeting; dynamic targeting; assessment; ISR,표적처리; 동적 표적처리; 평가,"해당 청크는 In the assess step, predetermined assessment requests are measured against actions and desired effects on the target. ISR assets collect information about the engagement according to the collection plan (as...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Assess
Type: body
Keywords: targeting; dynamic targeting; assessment; ISR

In the assess step, predetermined assessment requests are measured against actions and desired effects on the target. ISR assets collect information about the engagement according to the collection plan (as modified during dynamic targeting) and attempt to determine whether desired effects and objectives were achieved. In cases of the most fleeting targets, quick assessment may be required to make expeditious reattack recommendations.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 32-32: In the assess step, predetermined assessment requests are measured against actions and desired effects on the target. ISR assets collect information about the engagement according to the collection plan (as modified during dynamic targeting) and attempt to determine whether desired effects and objectives were achieved. In cases of the most fleeting targets, quick assessment may be required to make",doctrine_reference;operational_context,qa;staff_advice,low,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,YES,v1.0
AFDP3_60_2021_00084,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,32,32,,,"AFDP 3-60 Targeting, pdf pp. 32-32",Chapter 3: Dynamic Targeting,Dynamic Targeting Authority,,body,"The authority to engage should be delegated to the command and control (C2) node that has the best information or situational awareness to execute the mission and direct communications to the operators of the weapon systems involved. If the air component commander is delegated TST engagement authority by the JFC, the air component commander may delegate their engagement authority to a lower level (e.g., AOC director or chief of the combat operations division). The air component commander has the authority to redirect those forces under operational or tactical control. For all others, the affected component commander should approve all requests for redirection of allocated air assets. Components may also recommend changes to the AOC as appropriate, given emerging JFC and component requirements. In dynamic targeting situations, where the target is not specified in the ATO prior to takeoff or targeting, engagement may require that the operator be “cleared to target” from a C2 element outside the AOC, including the JSTARS, AWACS , tactical air control party, or forward air controllers (ground or airborne), This is due to identification or other restrictions required prior to attack.",1197,300,targeting; dynamic targeting; AOC; C2; JFC; TST; ATO,표적처리; 동적 표적처리,해당 청크는 The authority to engage should be delegated to the command and control (C2) node that has the best information or situational awareness to execute the mission and direct communications to the operators of...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Dynamic Targeting Authority
Type: body
Keywords: targeting; dynamic targeting; AOC; C2; JFC; TST; ATO

The authority to engage should be delegated to the command and control (C2) node that has the best information or situational awareness to execute the mission and direct communications to the operators of the weapon systems involved. If the air component commander is delegated TST engagement authority by the JFC, the air component commander may delegate their engagement authority to a lower level (e.g., AOC director or chief of the combat operations division). The air component commander has the authority to redirect those forces under operational or tactical control. For all others, the affected component commander should approve all requests for redirection of allocated air assets. Components may also recommend changes to the AOC as appropriate, given emerging JFC and component requirements. In dynamic targeting situations, where the target is not specified in the ATO prior to takeoff or targeting, engagement may require that the operator be “cleared to target” from a C2 element outside the AOC, including the JSTARS, AWACS , tactical air control party, or forward air controllers (ground or airborne), This is due to identification or other restrictions required prior to attack.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 32-32: The authority to engage should be delegated to the command and control (C2) node that has the best information or situational awareness to execute the mission and direct communications to the operators of the weapon systems involved. If the air component commander is delegated TST engagement authority by the JFC, the air component commander may delegate their engagement authority to a lower level",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00085,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,32,33,,,"AFDP 3-60 Targeting, pdf pp. 32-33",Chapter 3: Dynamic Targeting,Dynamic Targeting Authority,,body,"Engagement authority for those events that the AOC maintains control over may be passed to aircrews, via the TACS, with required criteria to be met for weapon release, when appropriate. Engagement authority for certain sensitive targets may reside at a higher level than the JFC and should be passed appropriately through the component commander when the situation dictates. Placing the appropriate level of battlespace awareness at subordinate C2 nodes can streamline the C2 cycle and allow timely dynamic targeting. Decentralized C2 nodes will exchange target information (type, classification identification, location, etc.) through common data links (e.g., Link 16, ultra-high frequency radio, wide area networks, etc.) with a fidelity that permits them to operate as a single, integrated C2 system to effectively perform decentralized, coordinated execution of time-sensitive attacks.",889,223,targeting; dynamic targeting; AOC; C2; TACS; JFC,표적처리; 동적 표적처리,"해당 청크는 Engagement authority for those events that the AOC maintains control over may be passed to aircrews, via the TACS, with required criteria to be met for weapon release, when appropriate. Engagement authority...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Dynamic Targeting Authority
Type: body
Keywords: targeting; dynamic targeting; AOC; C2; TACS; JFC

Engagement authority for those events that the AOC maintains control over may be passed to aircrews, via the TACS, with required criteria to be met for weapon release, when appropriate. Engagement authority for certain sensitive targets may reside at a higher level than the JFC and should be passed appropriately through the component commander when the situation dictates. Placing the appropriate level of battlespace awareness at subordinate C2 nodes can streamline the C2 cycle and allow timely dynamic targeting. Decentralized C2 nodes will exchange target information (type, classification identification, location, etc.) through common data links (e.g., Link 16, ultra-high frequency radio, wide area networks, etc.) with a fidelity that permits them to operate as a single, integrated C2 system to effectively perform decentralized, coordinated execution of time-sensitive attacks.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 32-33: Engagement authority for those events that the AOC maintains control over may be passed to aircrews, via the TACS, with required criteria to be met for weapon release, when appropriate. Engagement authority for certain sensitive targets may reside at a higher level than the JFC and should be passed appropriately through the component commander when the situation dictates. Placing the appropriate l",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00086,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,33,33,,,"AFDP 3-60 Targeting, pdf pp. 33-33",Chapter 3: Dynamic Targeting,Targeting Risks,,body,"Understanding the level of acceptable risk is critical to successful targeting during execution. With compression of the decision cycle comes increased risk due to insufficient time for more detailed coordination and deconfliction. Commanders should assess risk early, determine what constitutes acceptable risk, and communicate their intent. JFC guidance may stipulate acceptable risk when engaging TSTs; if not, the air component commander should seek to obtain it. When new targets are acquired, Airmen in the AOC and in the field should rely on commanders’ guidance, ROE, and their own experience to assess acceptable risk. Some targets may be of such a grave threat to the force or to mission that the air component commander may accept more risk to attack the target immediately upon detection. Items to be considered in the risk assessment include:  Risk of friendly fire incidents, risk to non-combatants, and collateral damage potential.",947,237,targeting; assessment; ROE; collateral damage; AOC; JFC,표적처리; 평가; 부수피해,해당 청크는 Understanding the level of acceptable risk is critical to successful targeting during execution. With compression of the decision cycle comes increased risk due to insufficient time for more detailed...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Targeting Risks
Type: body
Keywords: targeting; assessment; ROE; collateral damage; AOC; JFC

Understanding the level of acceptable risk is critical to successful targeting during execution. With compression of the decision cycle comes increased risk due to insufficient time for more detailed coordination and deconfliction. Commanders should assess risk early, determine what constitutes acceptable risk, and communicate their intent. JFC guidance may stipulate acceptable risk when engaging TSTs; if not, the air component commander should seek to obtain it. When new targets are acquired, Airmen in the AOC and in the field should rely on commanders’ guidance, ROE, and their own experience to assess acceptable risk. Some targets may be of such a grave threat to the force or to mission that the air component commander may accept more risk to attack the target immediately upon detection. Items to be considered in the risk assessment include:  Risk of friendly fire incidents, risk to non-combatants, and collateral damage potential.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 33-33: Understanding the level of acceptable risk is critical to successful targeting during execution. With compression of the decision cycle comes increased risk due to insufficient time for more detailed coordination and deconfliction. Commanders should assess risk early, determine what constitutes acceptable risk, and communicate their intent. JFC guidance may stipulate acceptable risk when engaging",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00087,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,33,33,,,"AFDP 3-60 Targeting, pdf pp. 33-33",Chapter 3: Dynamic Targeting,Targeting Risks,,body," Law of war and ROE compliance.  Risk to attacking forces due to accelerated or limited planning and coordination.  Redundant attacks and wasting limited resources.  Accepted use of non-optimum capabilities and potentially limited effects.  Opportunity costs of diverting assets from planned missions. These considerations should be balanced against the risk of not attacking the target in time, harm to friendly forces, or losing the opportunity to strike the target. More commonly, the risk associated with dynamic targeting involves the trade-off of diverting ISR and strike assets from scheduled missions to emerging targets. This should only be done when commanders’ priority given to the new target exceeds that of the preplanned target. Proper planning for on-call assets can mitigate much of this opportunity cost.",827,207,targeting; dynamic targeting; ROE; law of war; ISR,표적처리; 동적 표적처리; 전쟁법,해당 청크는  Law of war and ROE compliance.  Risk to attacking forces due to accelerated or limited planning and coordination.  Redundant attacks and wasting limited resources.  Accepted use of non-optimum...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Targeting Risks
Type: body
Keywords: targeting; dynamic targeting; ROE; law of war; ISR

 Law of war and ROE compliance.  Risk to attacking forces due to accelerated or limited planning and coordination.  Redundant attacks and wasting limited resources.  Accepted use of non-optimum capabilities and potentially limited effects.  Opportunity costs of diverting assets from planned missions. These considerations should be balanced against the risk of not attacking the target in time, harm to friendly forces, or losing the opportunity to strike the target. More commonly, the risk associated with dynamic targeting involves the trade-off of diverting ISR and strike assets from scheduled missions to emerging targets. This should only be done when commanders’ priority given to the new target exceeds that of the preplanned target. Proper planning for on-call assets can mitigate much of this opportunity cost.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 33-33:  Law of war and ROE compliance.  Risk to attacking forces due to accelerated or limited planning and coordination.  Redundant attacks and wasting limited resources.  Accepted use of non-optimum capabilities and potentially limited effects.  Opportunity costs of diverting assets from planned missions. These considerations should be balanced against the risk of not attacking the target in time,",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00088,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,33,34,,,"AFDP 3-60 Targeting, pdf pp. 33-34",Chapter 3: Dynamic Targeting,Changes And Limitations During Dynamic Targeting,,body,"The AOC’s COD should be ready to respond with new targeting information to provide seamless operations when changes occur. These include:  Responding to changes in friendly operations. For instance, if an aircraft that was tasked to prosecute a target must abort for maintenance reasons, the COD should know the target’s relative priority to provide appropriate targeting guidance. If the target is low priority, it may be best to place it on a subsequent day’s ATO. If higher priority, COD personnel must determine how best to direct or divert resources to prosecute the target. COD personnel may have the best picture of what resources are available and the opportunity cost of diverting such resources. Likewise, if an aircraft or package is diverted to prosecute a TST, the COD should identify the target(s) which may no longer be struck, as well as the new target which may be attacked. This information should be passed to targeteers and intelligence collection managers to ensure coordinated collection and assessment of these new targets.",1047,262,targeting; assessment; AOC; COD; ATO; TST,표적처리; 평가,"해당 청크는 The AOC’s COD should be ready to respond with new targeting information to provide seamless operations when changes occur. These include:  Responding to changes in friendly operations. For instance, if an...","Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Changes And Limitations During Dynamic Targeting
Type: body
Keywords: targeting; assessment; AOC; COD; ATO; TST

The AOC’s COD should be ready to respond with new targeting information to provide seamless operations when changes occur. These include:  Responding to changes in friendly operations. For instance, if an aircraft that was tasked to prosecute a target must abort for maintenance reasons, the COD should know the target’s relative priority to provide appropriate targeting guidance. If the target is low priority, it may be best to place it on a subsequent day’s ATO. If higher priority, COD personnel must determine how best to direct or divert resources to prosecute the target. COD personnel may have the best picture of what resources are available and the opportunity cost of diverting such resources. Likewise, if an aircraft or package is diverted to prosecute a TST, the COD should identify the target(s) which may no longer be struck, as well as the new target which may be attacked. This information should be passed to targeteers and intelligence collection managers to ensure coordinated collection and assessment of these new targets.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 33-34: The AOC’s COD should be ready to respond with new targeting information to provide seamless operations when changes occur. These include:  Responding to changes in friendly operations. For instance, if an aircraft that was tasked to prosecute a target must abort for maintenance reasons, the COD should know the target’s relative priority to provide appropriate targeting guidance. If the target is",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
AFDP3_60_2021_00089,,AFDP_3_60_2021,"Air Force Doctrine Publication 3-60, Targeting",AFDP 3-60 Targeting,3-60-AFDP-TARGETING.pdf,12 November 2021,U.S. Air Force,34,34,,,"AFDP 3-60 Targeting, pdf pp. 34-34",Chapter 3: Dynamic Targeting,Changes And Limitations During Dynamic Targeting,,body," Responding to changes in weather. Changes in weather may require changes to the platforms or weapons required to engage a particular target. Target planners should ensure that the AOC weather specialty team is engaged and plan accordingly.  Re-targeting. If a target that was to be prosecuted is no longer viable, for whatever reason, targeteers should have alternate targets to assign the strike mission. Time is important because assets may already be airborne.  Responding to TSTs. When a TST is identified, the COD should decide the best time to engage. COD targeteers are involved in these efforts and provide guidance to planners concerning the characteristics and vulnerability of the target. Targeteers should be familiar with possible targets so that quick assessments and guidance can be given before the window of opportunity closes. Dynamic targeting has two significant limitations: the lack of detailed capability analysis and possible increased threat exposure. Commanders and the COD should consider these limitations when deciding whether to prosecute a target using dynamic targeting methods.",1114,279,targeting; dynamic targeting; assessment; AOC; COD; TST,표적처리; 동적 표적처리; 평가,해당 청크는  Responding to changes in weather. Changes in weather may require changes to the platforms or weapons required to engage a particular target. Target planners should ensure that the AOC weather specialty...,"Document: Air Force Doctrine Publication 3-60, Targeting
Chapter: Chapter 3: Dynamic Targeting
Section: Changes And Limitations During Dynamic Targeting
Type: body
Keywords: targeting; dynamic targeting; assessment; AOC; COD; TST

 Responding to changes in weather. Changes in weather may require changes to the platforms or weapons required to engage a particular target. Target planners should ensure that the AOC weather specialty team is engaged and plan accordingly.  Re-targeting. If a target that was to be prosecuted is no longer viable, for whatever reason, targeteers should have alternate targets to assign the strike mission. Time is important because assets may already be airborne.  Responding to TSTs. When a TST is identified, the COD should decide the best time to engage. COD targeteers are involved in these efforts and provide guidance to planners concerning the characteristics and vulnerability of the target. Targeteers should be familiar with possible targets so that quick assessments and guidance can be given before the window of opportunity closes. Dynamic targeting has two significant limitations: the lack of detailed capability analysis and possible increased threat exposure. Commanders and the COD should consider these limitations when deciding whether to prosecute a target using dynamic targeting methods.","Air Force Doctrine Publication 3-60, Targeting (12 November 2021), AFDP 3-60 Targeting, pdf pp. 34-34:  Responding to changes in weather. Changes in weather may require changes to the platforms or weapons required to engage a particular target. Target planners should ensure that the AOC weather specialty team is engaged and plan accordingly.  Re-targeting. If a target that was to be prosecuted is no longer viable, for whatever reason, targeteers should have alternate targets to assign the strike",doctrine_reference;operational_context,qa;staff_advice,high,public,Use only as public doctrine reference; do not infer classified tactics or current operational details.,completed,NO,v1.0
