chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
MSOC_SYLLABUS_20250709_BODY_0011,MSOC_SYLLABUS_20250709_loe_execution_cops,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,5,5,5,5,MSOC Syllabus,Execution,Current Operations Cell responsibilities,body,"COPS will:
• Analyze, fuse, and disseminate information for shared situational awareness 
• Develop and release daily intentions messages (DIMs) 
• Coordinate, produce, and deliver Commander’s Update Briefs (CUBs) 
• Manage the common operational picture (COP) 
• Coordinate and monitor execution of current directives 
• Publish fragmentary orders (FRAGORDs) as required 
• Release immediate messages per reporting requirements 
• Develop, manage, and promulgate C/JFMCC battle rhythm 
• Maintain the Significant Events Log 
• Manage requests for information (RFIs) 
• Communicate with higher, adjacent, and maritime subordinate commands 
• Track the readiness of forces assigned to the C/JFMCC 
• Coordinate operations with other joint force components 
• Direct subordinates in achieving C/JFMCC objectives 
• Form crisis action teams (CATs) in emergent circumstances 
• Monitor, assess, and report commander’s critical information requirements (CCIRs)",955,239,instructional_doctrine_reference; training_reference,qa; staff_advice,medium,"MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR","MOC 실행, 현재작전, 미래작전, 미래계획, 평가셀, 단편명령, 지휘관 중요정보요구","Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: Execution - Current Operations Cell responsibilities
Keywords: MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR
Summary Korean: Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.
Text:
COPS will:
• Analyze, fuse, and disseminate information for shared situational awareness 
• Develop and release daily intentions messages (DIMs) 
• Coordinate, produce, and deliver Commander’s Update Briefs (CUBs) 
• Manage the common operational picture (COP) 
• Coordinate and monitor execution of current directives 
• Publish fragmentary orders (FRAGORDs) as required 
• Release immediate messages per reporting requirements 
• Develop, manage, and promulgate C/JFMCC battle rhythm 
• Maintain the Significant Events Log 
• Manage requests for information (RFIs) 
• Communicate with higher, adjacent, and maritime subordinate commands 
• Track the readiness of forces assigned to the C/JFMCC 
• Coordinate operations with other joint force components 
• Direct subordinates in achieving C/JFMCC objectives 
• Form crisis action teams (CATs) in emergent circumstances 
• Monitor, assess, and report commander’s critical information requirements (CCIRs)","MSOC Syllabus (09 July 2025), Execution, pdf pp. 5-5: COPS will: • Analyze, fuse, and disseminate information for shared situational awareness  • Develop and release daily intentions messages (DIMs)  • Coordinate, produce, and deliver Commander’s Update Briefs (CUBs)  • Man...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, Execution, pdf pp. 5-5",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0012,MSOC_SYLLABUS_20250709_loe_execution_fops,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,5,6,5,6,MSOC Syllabus,Execution,Future Operations and Future Plans Cell responsibilities,body,"FOPS will:
• Draft commander's intent to include purpose, method, end state, and risk 
• Develop COAs to modify maritime operations to achieve the commander's intent 
• Phase and synchronize tactical concepts of operations (CONOPS) 
• Conduct branch planning 
• Produce CONOPS by phase with COA sketches and statements 
• Identify decision points 
• Develop synchronization matrices 
• Coordinate and draft requests for forces (RFFs)/requests for capabilities (RFCs) 
• Present transition briefs to COPS 
• Coordinate internal staff actions as they relate to planning 
• Propose targeting priorities for consideration in the targeting process FPC will: 
• Conduct analysis and coordination of future operations during execution 
• Coordinate internal and external planning 
• Conduct sequel planning; present transition briefs to FOPS 
• Assist FOPS in crisis action planning as required
• 
Draft commander's intent to include purpose, method, end state, and risk",963,241,instructional_doctrine_reference; training_reference,qa; staff_advice,medium,"MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR","MOC 실행, 현재작전, 미래작전, 미래계획, 평가셀, 단편명령, 지휘관 중요정보요구","Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: Execution - Future Operations and Future Plans Cell responsibilities
Keywords: MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR
Summary Korean: Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.
Text:
FOPS will:
• Draft commander's intent to include purpose, method, end state, and risk 
• Develop COAs to modify maritime operations to achieve the commander's intent 
• Phase and synchronize tactical concepts of operations (CONOPS) 
• Conduct branch planning 
• Produce CONOPS by phase with COA sketches and statements 
• Identify decision points 
• Develop synchronization matrices 
• Coordinate and draft requests for forces (RFFs)/requests for capabilities (RFCs) 
• Present transition briefs to COPS 
• Coordinate internal staff actions as they relate to planning 
• Propose targeting priorities for consideration in the targeting process FPC will: 
• Conduct analysis and coordination of future operations during execution 
• Coordinate internal and external planning 
• Conduct sequel planning; present transition briefs to FOPS 
• Assist FOPS in crisis action planning as required
• 
Draft commander's intent to include purpose, method, end state, and risk","MSOC Syllabus (09 July 2025), Execution, pdf pp. 5-6: FOPS will: • Draft commander's intent to include purpose, method, end state, and risk  • Develop COAs to modify maritime operations to achieve the commander's intent  • Phase and synchronize tactical concepts of operatio...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, Execution, pdf pp. 5-6",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0013,MSOC_SYLLABUS_20250709_loe_execution_assess,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,6,6,6,6,MSOC Syllabus,Execution,Assessment Cell responsibilities,body,"Assessments will:
• Develop measures of effectiveness (MOEs) 
• Develop measures of performance (MOPs) 
• Consolidate and assess task accomplishment 
• Conduct analysis and determine trends 
• Identify the operational impact of events on the LOOs 
• Assess progress of each phase toward (or away from) C/JMCC’s objectives 
• Provide assessment inputs to appropriate cross functional team activities 
• Recommend whether or not C/JMCC should execute branch or sequel plans 
• Inform plans development (ends and means) and modify plans (ways)",540,135,instructional_doctrine_reference; training_reference,qa; staff_advice,medium,"MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR","MOC 실행, 현재작전, 미래작전, 미래계획, 평가셀, 단편명령, 지휘관 중요정보요구","Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: Execution - Assessment Cell responsibilities
Keywords: MOC execution, COPS, FOPS, FPC, assessment cell, FRAGORD, CCIR
Summary Korean: Battle Lab에서 COPS, FOPS, FPC, 평가셀 등 MOC 기능별 역할을 수행하며 실행 단계에서 지휘관 의사결정주기를 지원하는 방식을 설명한다.
Text:
Assessments will:
• Develop measures of effectiveness (MOEs) 
• Develop measures of performance (MOPs) 
• Consolidate and assess task accomplishment 
• Conduct analysis and determine trends 
• Identify the operational impact of events on the LOOs 
• Assess progress of each phase toward (or away from) C/JMCC’s objectives 
• Provide assessment inputs to appropriate cross functional team activities 
• Recommend whether or not C/JMCC should execute branch or sequel plans 
• Inform plans development (ends and means) and modify plans (ways)","MSOC Syllabus (09 July 2025), Execution, pdf pp. 6-6: Assessments will: • Develop measures of effectiveness (MOEs)  • Develop measures of performance (MOPs)  • Consolidate and assess task accomplishment  • Conduct analysis and determine trends  • Identify the operational im...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, Execution, pdf pp. 6-6",en,ok,YES,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0014,MSOC_SYLLABUS_20250709_grading_policy,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,6,7,6,7,MSOC Syllabus,MSOC Grading Policy,"Assessment weights, exam standards, and participation expectations",body,"MSOC Grading Policy
MSOC students are graded on a high pass/pass/fail basis based on the faculty’s evaluation of the
students’ preparation, participation, two (2) exams, and contributions during class and practical
exercises. Students are expected to complete all assigned readings and come to class fully
informed and ready to critically examine and discuss the assigned material. Expectations for class
contribution, exams, exercise participation and attendance are as follows:
• (10%) Class contribution during OLW Fundamentals Sessions (≈Day 1 – Day 7): Students are
expected to listen and contribute to each class session, especially when called upon, and
actively participate in any associated small group breakout activities.
• (20% total) OLW Fundamentals exam (10%) given normally on the 1st day of Week 3 and
NPP Academics exam (10%) given on the last class day of Week 4. Minimum exam passing
score is 80. Students who score 70-79 will remediate by reviewing those questions they missed
and completing an oral review and exam with faculty. Students who score 69 or below will",1086,272,administrative_reference; course_admin_reference,qa; staff_advice,medium,"grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab","평가정책, 우수통과, 통과, 실패, 시험, NPP 실습, 배틀랩","MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: MSOC Grading Policy - Assessment weights, exam standards, and participation expectations
Keywords: grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab
Summary Korean: MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.
Text:
MSOC Grading Policy
MSOC students are graded on a high pass/pass/fail basis based on the faculty’s evaluation of the
students’ preparation, participation, two (2) exams, and contributions during class and practical
exercises. Students are expected to complete all assigned readings and come to class fully
informed and ready to critically examine and discuss the assigned material. Expectations for class
contribution, exams, exercise participation and attendance are as follows:
• (10%) Class contribution during OLW Fundamentals Sessions (≈Day 1 – Day 7): Students are
expected to listen and contribute to each class session, especially when called upon, and
actively participate in any associated small group breakout activities.
• (20% total) OLW Fundamentals exam (10%) given normally on the 1st day of Week 3 and
NPP Academics exam (10%) given on the last class day of Week 4. Minimum exam passing
score is 80. Students who score 70-79 will remediate by reviewing those questions they missed
and completing an oral review and exam with faculty. Students who score 69 or below will","MSOC Syllabus (09 July 2025), MSOC Grading Policy, pdf pp. 6-7: MSOC Grading Policy MSOC students are graded on a high pass/pass/fail basis based on the faculty’s evaluation of the students’ preparation, participation, two (2) exams, and contributions during class and practical exerc...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, MSOC Grading Policy, pdf pp. 6-7",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0015,MSOC_SYLLABUS_20250709_grading_policy,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,6,7,6,7,MSOC Syllabus,MSOC Grading Policy,"Assessment weights, exam standards, and participation expectations",body,"ore is 80. Students who score 70-79 will remediate by reviewing those questions they missed
and completing an oral review and exam with faculty. Students who score 69 or below will
retake the entire exam. Maximum recorded score on any retake exam (partial or entire) is 80.
Failure to pass any retake exam will require a faculty-led remediation session to determine if
the student can successfully meet the requirements for the AQD (JOM) or NEC (831A).
• (70% total) NPP Practical (35%) (≈Day 8 – Day 20) and Battle Lab Exercise (35%)
contribution (≈Day 21 – Day 25): The planning and “execution” exercise is the focus of this
course and students are expected to engage fully in all aspects of the exercise. Expectations
include an active approach, constructive curiosity and a willingness to step outside of one’s
tactical or community experience. Students are also expected to demonstrate critical and
creative thought in developing, evaluating and briefing the various required products, during the
NPP process steps. Students will be expected to fill various leadership roles, recognizing that",1097,274,administrative_reference; course_admin_reference,qa; staff_advice,medium,"grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab","평가정책, 우수통과, 통과, 실패, 시험, NPP 실습, 배틀랩","MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: MSOC Grading Policy - Assessment weights, exam standards, and participation expectations
Keywords: grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab
Summary Korean: MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.
Text:
ore is 80. Students who score 70-79 will remediate by reviewing those questions they missed
and completing an oral review and exam with faculty. Students who score 69 or below will
retake the entire exam. Maximum recorded score on any retake exam (partial or entire) is 80.
Failure to pass any retake exam will require a faculty-led remediation session to determine if
the student can successfully meet the requirements for the AQD (JOM) or NEC (831A).
• (70% total) NPP Practical (35%) (≈Day 8 – Day 20) and Battle Lab Exercise (35%)
contribution (≈Day 21 – Day 25): The planning and “execution” exercise is the focus of this
course and students are expected to engage fully in all aspects of the exercise. Expectations
include an active approach, constructive curiosity and a willingness to step outside of one’s
tactical or community experience. Students are also expected to demonstrate critical and
creative thought in developing, evaluating and briefing the various required products, during the
NPP process steps. Students will be expected to fill various leadership roles, recognizing that","MSOC Syllabus (09 July 2025), MSOC Grading Policy, pdf pp. 6-7: ore is 80. Students who score 70-79 will remediate by reviewing those questions they missed and completing an oral review and exam with faculty. Students who score 69 or below will retake the entire exam. Maximum recorde...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, MSOC Grading Policy, pdf pp. 6-7",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0016,MSOC_SYLLABUS_20250709_grading_policy,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,6,7,6,7,MSOC Syllabus,MSOC Grading Policy,"Assessment weights, exam standards, and participation expectations",body,"ght in developing, evaluating and briefing the various required products, during the
NPP process steps. Students will be expected to fill various leadership roles, recognizing that
student experience and backgrounds will vary, and that many students will participate in areas
for which they have no prior expertise. Consequently, each student will be evaluated on his/her
preparation and contribution in each given role, not on prior experience.
A grade of High-Pass overall will be assigned to students who demonstrate superior preparation for
all seminar sessions, consistently contribute original and highly insightful thoughts and insights to
the discussion, pass both exams the first time, demonstrate exceptional teamwork and leadership
during planning practical and Battle Lab execution exercise.
A grade of Pass overall will be assigned to students who demonstrate thorough, preparation for all
class sessions, regularly contribute original and well-developed insights to the discussion, pass both",1005,251,administrative_reference; course_admin_reference,qa; staff_advice,medium,"grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab","평가정책, 우수통과, 통과, 실패, 시험, NPP 실습, 배틀랩","MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: MSOC Grading Policy - Assessment weights, exam standards, and participation expectations
Keywords: grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab
Summary Korean: MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.
Text:
ght in developing, evaluating and briefing the various required products, during the
NPP process steps. Students will be expected to fill various leadership roles, recognizing that
student experience and backgrounds will vary, and that many students will participate in areas
for which they have no prior expertise. Consequently, each student will be evaluated on his/her
preparation and contribution in each given role, not on prior experience.
A grade of High-Pass overall will be assigned to students who demonstrate superior preparation for
all seminar sessions, consistently contribute original and highly insightful thoughts and insights to
the discussion, pass both exams the first time, demonstrate exceptional teamwork and leadership
during planning practical and Battle Lab execution exercise.
A grade of Pass overall will be assigned to students who demonstrate thorough, preparation for all
class sessions, regularly contribute original and well-developed insights to the discussion, pass both","MSOC Syllabus (09 July 2025), MSOC Grading Policy, pdf pp. 6-7: ght in developing, evaluating and briefing the various required products, during the NPP process steps. Students will be expected to fill various leadership roles, recognizing that student experience and backgrounds will...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, MSOC Grading Policy, pdf pp. 6-7",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0017,MSOC_SYLLABUS_20250709_grading_policy,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,6,7,6,7,MSOC Syllabus,MSOC Grading Policy,"Assessment weights, exam standards, and participation expectations",body,"ll will be assigned to students who demonstrate thorough, preparation for all
class sessions, regularly contribute original and well-developed insights to the discussion, pass both
exams—the first time or retake, fully participate in the planning practical and Battle Lab execution
exercise as a team player, and are ready and willing to take the lead for team tasks and projects.
A grade of Fail will be assigned to students who are obviously unprepared for class sessions,
repeatedly are absent or tardy coming to class, contribute rarely or only when called upon, fail both
exams (to include retakes), or consistently require encouragement or prodding to take on fair share
of team project workload.
A grade of Incomplete will be assigned to students who are not able to complete the course due to
unforeseen circumstances.
Students who choose to apply satisfactory completion of this course toward Block 5 in USNWC
Naval Command and Staff Online Program will have their pass or high pass grade translated into
an equivalent letter/numerical grade as follows: Pass = B+/88, High-Pass= A/92.",1093,273,administrative_reference; course_admin_reference,qa; staff_advice,medium,"grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab","평가정책, 우수통과, 통과, 실패, 시험, NPP 실습, 배틀랩","MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: MSOC Grading Policy - Assessment weights, exam standards, and participation expectations
Keywords: grading policy, high pass, pass, fail, exam, NPP practical, Battle Lab
Summary Korean: MSOC 평가 비율, 시험 재평가 기준, NPP 실습 및 Battle Lab 참여 기준, High-Pass/Pass/Fail 판정 기준을 제시한다.
Text:
ll will be assigned to students who demonstrate thorough, preparation for all
class sessions, regularly contribute original and well-developed insights to the discussion, pass both
exams—the first time or retake, fully participate in the planning practical and Battle Lab execution
exercise as a team player, and are ready and willing to take the lead for team tasks and projects.
A grade of Fail will be assigned to students who are obviously unprepared for class sessions,
repeatedly are absent or tardy coming to class, contribute rarely or only when called upon, fail both
exams (to include retakes), or consistently require encouragement or prodding to take on fair share
of team project workload.
A grade of Incomplete will be assigned to students who are not able to complete the course due to
unforeseen circumstances.
Students who choose to apply satisfactory completion of this course toward Block 5 in USNWC
Naval Command and Staff Online Program will have their pass or high pass grade translated into
an equivalent letter/numerical grade as follows: Pass = B+/88, High-Pass= A/92.","MSOC Syllabus (09 July 2025), MSOC Grading Policy, pdf pp. 6-7: ll will be assigned to students who demonstrate thorough, preparation for all class sessions, regularly contribute original and well-developed insights to the discussion, pass both exams—the first time or retake, fully p...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, MSOC Grading Policy, pdf pp. 6-7",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_BODY_0018,MSOC_SYLLABUS_20250709_course_materials,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,7,7,7,7,MSOC Syllabus,Course Materials,"Blackboard, classroom computer, laptop, and CAC-reader access",body,"COURSE MATERIALS
All MSOC course materials are hosted on BlackBoarde which students can access with an email 
and login. Classroom computers will be available to each student which also hosts the same course 
materials and have access to Blackboard. Students requiring laptop or CAC-reader for course work 
will be issued a laptop and CAC-reader upon request.",359,90,administrative_reference; course_admin_reference,qa; staff_advice,medium,"Blackboard, course materials, classroom computers, laptop, CAC-reader","블랙보드, 교육자료, 강의실 컴퓨터, 노트북, CAC 리더","Blackboard 기반 자료 접근, 강의실 컴퓨터, 노트북 및 CAC 리더 제공 방식을 안내한다.","Document: Maritime Staff Operators Course (MSOC) Syllabus
Section: Course Materials - Blackboard, classroom computer, laptop, and CAC-reader access
Keywords: Blackboard, course materials, classroom computers, laptop, CAC-reader
Summary Korean: Blackboard 기반 자료 접근, 강의실 컴퓨터, 노트북 및 CAC 리더 제공 방식을 안내한다.
Text:
COURSE MATERIALS
All MSOC course materials are hosted on BlackBoarde which students can access with an email 
and login. Classroom computers will be available to each student which also hosts the same course 
materials and have access to Blackboard. Students requiring laptop or CAC-reader for course work 
will be issued a laptop and CAC-reader upon request.","MSOC Syllabus (09 July 2025), Course Materials, pdf pp. 7-7: COURSE MATERIALS All MSOC course materials are hosted on BlackBoarde which students can access with an email  and login. Classroom computers will be available to each student which also hosts the same course  materials a...",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, Course Materials, pdf pp. 7-7",en,ok,YES,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_GLOSSARY_0001,MSOC_SYLLABUS_20250709_glossary,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,1,1,1,1,MSOC Syllabus,Acronyms and Course Terms,MSOC,glossary_term,"MSOC — Maritime Staff Operators Course. Course that provides resident education in MOC concepts, maritime operational-level warfare, and Navy Planning Process application.",171,43,terminology_lookup; definition_reference,qa; staff_advice,high,"MSOC, Maritime Staff Operators Course","MSOC, 해양참모작전과정",MSOC는 해양참모작전과정에 해당하며 MSOC 강의계획서에서 사용되는 주요 약어/용어다.,"Term: MSOC
English expansion: Maritime Staff Operators Course
Korean: 해양참모작전과정
Definition: Course that provides resident education in MOC concepts, maritime operational-level warfare, and Navy Planning Process application.","MSOC Syllabus (09 July 2025), acronym/course term MSOC, pdf p. 1: MSOC — Maritime Staff Operators Course. Course that provides resident education in MOC concepts, maritime operational-level warfare, and Navy Planning Process application.",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, acronym/course term MSOC, pdf p. 1",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_GLOSSARY_0002,MSOC_SYLLABUS_20250709_glossary,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,1,1,1,1,MSOC Syllabus,Acronyms and Course Terms,MOC,glossary_term,MOC — Maritime Operations Center. Organizational construct and process set used to support the commander’s decision cycle at the operational level of war.,154,38,terminology_lookup; definition_reference,qa; staff_advice,high,"MOC, Maritime Operations Center","MOC, 해양작전센터",MOC는 해양작전센터에 해당하며 MSOC 강의계획서에서 사용되는 주요 약어/용어다.,"Term: MOC
English expansion: Maritime Operations Center
Korean: 해양작전센터
Definition: Organizational construct and process set used to support the commander’s decision cycle at the operational level of war.","MSOC Syllabus (09 July 2025), acronym/course term MOC, pdf p. 1: MOC — Maritime Operations Center. Organizational construct and process set used to support the commander’s decision cycle at the operational level of war.",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, acronym/course term MOC, pdf p. 1",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_GLOSSARY_0003,MSOC_SYLLABUS_20250709_glossary,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,4,4,4,4,MSOC Syllabus,Acronyms and Course Terms,NPP,glossary_term,"NPP — Navy Planning Process. Six-step planning process used in MSOC: mission analysis, COA development, COA analysis, COA comparison and decision, directive development, and transition.",185,46,terminology_lookup; definition_reference,qa; staff_advice,high,"NPP, Navy Planning Process","NPP, 해군계획절차",NPP는 해군계획절차에 해당하며 MSOC 강의계획서에서 사용되는 주요 약어/용어다.,"Term: NPP
English expansion: Navy Planning Process
Korean: 해군계획절차
Definition: Six-step planning process used in MSOC: mission analysis, COA development, COA analysis, COA comparison and decision, directive development, and transition.","MSOC Syllabus (09 July 2025), acronym/course term NPP, pdf p. 4: NPP — Navy Planning Process. Six-step planning process used in MSOC: mission analysis, COA development, COA analysis, COA comparison and decision, directive development, and transition.",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, acronym/course term NPP, pdf p. 4",en,ok,NO,v1.0,2026-05-06,2026-05-06
MSOC_SYLLABUS_20250709_GLOSSARY_0004,MSOC_SYLLABUS_20250709_glossary,MSOC_SYLLABUS_20250709,Maritime Staff Operators Course (MSOC) Syllabus,MSOC Syllabus,09 July 2025,U.S. Naval War College / College of Maritime Operational Warfare,MSOC-Syllabus-Jul-25.pdf,1,1,1,1,MSOC Syllabus,Acronyms and Course Terms,C/JFMCC,glossary_term,C/JFMCC — Combined/Joint Force Maritime Component Commander. Maritime component commander construct used in MSOC scenarios to apply maritime capabilities in support of the JFC.,176,44,terminology_lookup; definition_reference,qa; staff_advice,high,"C/JFMCC, Combined/Joint Force Maritime Component Commander","C/JFMCC, 연합/합동 해양구성군사령관",C/JFMCC는 연합/합동 해양구성군사령관에 해당하며 MSOC 강의계획서에서 사용되는 주요 약어/용어다.,"Term: C/JFMCC
English expansion: Combined/Joint Force Maritime Component Commander
Korean: 연합/합동 해양구성군사령관
Definition: Maritime component commander construct used in MSOC scenarios to apply maritime capabilities in support of the JFC.","MSOC Syllabus (09 July 2025), acronym/course term C/JFMCC, pdf p. 1: C/JFMCC — Combined/Joint Force Maritime Component Commander. Maritime component commander construct used in MSOC scenarios to apply maritime capabilities in support of the JFC.",public,This is a course syllabus. It states that MSOC requires a SECRET clearance; do not treat the syllabus itself as classified unless separately marked by the source authority.,"MSOC Syllabus, acronym/course term C/JFMCC, pdf p. 1",en,ok,NO,v1.0,2026-05-06,2026-05-06
