rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
NDP1_CH02_002_C005,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,23,25,body,high,"SSBN Photograph
Conventional Deterrence The proliferation of weapons of mass destruction  including chemical and biological weapons  and other threats such as terrorism directed against U.S., allied, and other friendly nations interests dictate that we maintain a full array of retaliatory capabilities. Our nations clear willingness to employ its military might against adversaries who may consider employing such weapons will remain our primary deterrent to their use. Chemical or biological weapons are so repulsive to world society that most major countries are signatories to international treaties banning the production, storage, and use of such weapons. The United States is a party to these treaties. Yet, chemical and biological weapons already exist in many countries and they are still proliferating. Our nations continuing involvement with friends, allies, and potential coalition partners is helping to dissuade further proliferation and buildup of these arsenals. By being able to depend on the strength and commitment of the United States, friendly nations should not feel the need to own weapons of mass destruction for their defense. Our continued regional naval presence is helping to provide assurance to our friends and is an important part of our nations conventional deterrence.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Deterrence
Subsection: Nuclear and Conventional Deterrence
English keywords: deterrence; nuclear deterrence; conventional deterrence; show of force
Korean keywords: 억제; 핵억제; 재래식 억제; 무력시위
Text: SSBN Photograph
Conventional Deterrence The proliferation of weapons of mass destruction  including chemical and biological weapons  and other threats such as terrorism directed against U.S., allied, and other friendly nations interests dictate that we maintain a full array of retaliatory capabilities. Our nations clear willingness to employ its military might against adversaries who may consider employing such weapons will remain our primary deterrent to their use. Chemical or biological weapons are so repulsive to world society that most major countries are signatories to international treaties banning the production, storage, and use of such weapons. The United States is a party to these treaties. Yet, chemical and biological weapons already exist in many countries and they are still proliferating. Our nations continuing involvement with friends, allies, and potential coalition partners is helping to dissuade further proliferation and buildup of these arsenals. By being able to depend on the strength and commitment of the United States, friendly nations should not feel the need to own weapons of mass destruction for their defense. Our continued regional naval presence is helping to provide assurance to our friends and is an important part of our nations conventional deterrence.","NDP 1, Chapter Two, Deterrence, PDF p.23-25",definition; principle; consideration,qa; staff_advice,deterrence; nuclear deterrence; conventional deterrence; show of force,억제; 핵억제; 재래식 억제; 무력시위,억제; 집중 관련 원문 chunk. 억제는 보복 위협·실패 확신·비용 초과 인식에 의해 형성되는 심리 상태,public,ok,NO,v2
NDP1_CH02_002_C006,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,25,25,body,high,"Naval forces provide U.S. military presence around the world and can be tailored to meet these growing regional threats. Our nations use or threatened use of our conventional military force in the past has contributed to deterrence by showing national interest, resolve, and capability to influence events. Naval forces can move rapidly to a specific area to influence political action. In such a show of force, we establish credibility by demonstrating our readiness to use force if necessary. A show of force can be particularly effective when conducted with allies to prove solidarity and resolve. Limited use of force includes counterterrorist operations, self-defense, retaliatory raids, rescue operations, or a direct attack to achieve a specific objective.
In this sense, it is the employment of military force by the National Command Authorities without a formal declaration of war.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Deterrence
Subsection: Nuclear and Conventional Deterrence
English keywords: deterrence; nuclear deterrence; conventional deterrence; show of force
Korean keywords: 억제; 핵억제; 재래식 억제; 무력시위
Text: Naval forces provide U.S. military presence around the world and can be tailored to meet these growing regional threats. Our nations use or threatened use of our conventional military force in the past has contributed to deterrence by showing national interest, resolve, and capability to influence events. Naval forces can move rapidly to a specific area to influence political action. In such a show of force, we establish credibility by demonstrating our readiness to use force if necessary. A show of force can be particularly effective when conducted with allies to prove solidarity and resolve. Limited use of force includes counterterrorist operations, self-defense, retaliatory raids, rescue operations, or a direct attack to achieve a specific objective.
In this sense, it is the employment of military force by the National Command Authorities without a formal declaration of war.","NDP 1, Chapter Two, Deterrence, PDF p.25-25",definition; principle; consideration,qa; staff_advice,deterrence; nuclear deterrence; conventional deterrence; show of force,억제; 핵억제; 재래식 억제; 무력시위,해군력; 억제; 목표 관련 원문 chunk. 억제는 보복 위협·실패 확신·비용 초과 인식에 의해 형성되는 심리 상태,public,ok,NO,v2
NDP1_CH02_003_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,26,26,body,high,"Forward Presence Overseas presence promotes national influence and access to critical global areas, builds regional coalitions and collective security, furthers stability, deters aggression, and provides initial crisis-response capability. Naval presence is more than the day-to-day operation of our forces in a forward region. Those operations have crucial significance, but governments, like individuals, react to change. The sortie of powerful forces such as the repositioning of a highly visible carrier battle group or an amphibious ready group sends a powerful signal to the political leaders of nations or regimes who might seek to press their temporary advantage against U.S. interests. Routine presence includes our permanently based forces overseas and periodic deployment of naval forces, as well as port visits and participation in a broad range of regional, bilateral, or multilateral training exercises.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Forward Presence
English keywords: forward presence; crisis response; regional stability
Korean keywords: 전방전개; 위기대응; 지역 안정
Text: Forward Presence Overseas presence promotes national influence and access to critical global areas, builds regional coalitions and collective security, furthers stability, deters aggression, and provides initial crisis-response capability. Naval presence is more than the day-to-day operation of our forces in a forward region. Those operations have crucial significance, but governments, like individuals, react to change. The sortie of powerful forces such as the repositioning of a highly visible carrier battle group or an amphibious ready group sends a powerful signal to the political leaders of nations or regimes who might seek to press their temporary advantage against U.S. interests. Routine presence includes our permanently based forces overseas and periodic deployment of naval forces, as well as port visits and participation in a broad range of regional, bilateral, or multilateral training exercises.","NDP 1, Chapter Two, Forward Presence, PDF p.26-26",definition; mission_role; consideration,qa; staff_advice,forward presence; crisis response; regional stability,전방전개; 위기대응; 지역 안정,"해군력; 전방전개; 훈련; 템포 관련 원문 chunk. 전방전개는 영향력, 접근성, 안정, 억제, 초기 위기대응 능력을 제공",public,ok,NO,v2
NDP1_CH02_003_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,26,26,body,high,"Crisis response, the emergent, timely dispatch of naval forces to a specific area, allows us to render assistance or exert military force. Forward deployed Navy ships, aircraft, and Marine forces are essential to permit the United States to act quickly in meeting any crises that affect our security. Such a forward presence enables us to support our security interests and is a critical element in encouraging regional stability and continuing world confidence in Americas leadership.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Forward Presence
English keywords: forward presence; crisis response; regional stability
Korean keywords: 전방전개; 위기대응; 지역 안정
Text: Crisis response, the emergent, timely dispatch of naval forces to a specific area, allows us to render assistance or exert military force. Forward deployed Navy ships, aircraft, and Marine forces are essential to permit the United States to act quickly in meeting any crises that affect our security. Such a forward presence enables us to support our security interests and is a critical element in encouraging regional stability and continuing world confidence in Americas leadership.","NDP 1, Chapter Two, Forward Presence, PDF p.26-26",definition; mission_role; consideration,qa; staff_advice,forward presence; crisis response; regional stability,전방전개; 위기대응; 지역 안정,"해군력; 전방전개 관련 원문 chunk. 전방전개는 영향력, 접근성, 안정, 억제, 초기 위기대응 능력을 제공",public,ok,NO,v2
NDP1_CH02_003_C003,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,26,26,body,high,"Forward presence assures our nation that potential partners will join with us when the time comes. In addition to assured U.S. response, an adversary may be deterred from conducting hostile actions if he perceives that regional neighbors will actively oppose him. A strong balance of power in a region can isolate an aggressor.
One way to establish this deterrent environment is through coalitions and alliances. Our nation promotes stability throughout the world by establishing supportive relationships with responsible nations to ensure that the balance of power discourages aggression. In the face of enemy threats, these allies and coalition partners need the assurance of knowing they are joining the side that will win. We establish and strengthen this assurance in our day to day relationships with these partners through a robust program of exercises and operations designed to enhance and improve our capability to work with them in that region.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Forward Presence
English keywords: forward presence; crisis response; regional stability
Korean keywords: 전방전개; 위기대응; 지역 안정
Text: Forward presence assures our nation that potential partners will join with us when the time comes. In addition to assured U.S. response, an adversary may be deterred from conducting hostile actions if he perceives that regional neighbors will actively oppose him. A strong balance of power in a region can isolate an aggressor.
One way to establish this deterrent environment is through coalitions and alliances. Our nation promotes stability throughout the world by establishing supportive relationships with responsible nations to ensure that the balance of power discourages aggression. In the face of enemy threats, these allies and coalition partners need the assurance of knowing they are joining the side that will win. We establish and strengthen this assurance in our day to day relationships with these partners through a robust program of exercises and operations designed to enhance and improve our capability to work with them in that region.","NDP 1, Chapter Two, Forward Presence, PDF p.26-26",definition; mission_role; consideration,qa; staff_advice,forward presence; crisis response; regional stability,전방전개; 위기대응; 지역 안정,"전방전개 관련 원문 chunk. 전방전개는 영향력, 접근성, 안정, 억제, 초기 위기대응 능력을 제공",public,ok,NO,v2
NDP1_CH02_004_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,27,27,case,medium,"Naval Operations — Other Than War “Sea power in the broad sense . . . includes not only the military strength afloat that rules the sea or any part of it by force of arms, but also the peaceful commerce and shipping from which alone a military fleet naturally and healthfully springs, and on which it securely rests.” — Captain Alfred Thayer Mahan, 1890 Our nation routinely calls upon naval forces  independently or as part of joint task forces  to exercise two fundamental elements of our national military strategy: forward presence and crisis response. Our operations include rendering assistance in such peacetime activities as providing disaster relief and assistance to civil authorities.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Naval Operations Other Than War
English keywords: operations other than war; NEO; disaster relief; sanctions; counterdrug
Korean keywords: 전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약
Text: Naval Operations — Other Than War “Sea power in the broad sense . . . includes not only the military strength afloat that rules the sea or any part of it by force of arms, but also the peaceful commerce and shipping from which alone a military fleet naturally and healthfully springs, and on which it securely rests.” — Captain Alfred Thayer Mahan, 1890 Our nation routinely calls upon naval forces  independently or as part of joint task forces  to exercise two fundamental elements of our national military strategy: forward presence and crisis response. Our operations include rendering assistance in such peacetime activities as providing disaster relief and assistance to civil authorities.","NDP 1, Chapter Two, Naval Operations Other Than War, PDF p.27-27",mission_role; case_example,qa; staff_advice,operations other than war; NEO; disaster relief; sanctions; counterdrug,전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약,"해군력; 전방전개; 합동 관련 원문 chunk. 재난구호, 비전투원 소개, 대테러, 제재집행, 평화지원, 대마약작전 등",public,ok,NO,v2
NDP1_CH02_004_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,27,27,case,medium,"We support U.S. law-enforcement agencies, as illustrated by the close cooperation between Navy and Coast Guard units in counterdrug operations. Additionally, naval forces may be tasked to conduct such contingency activities as shows of force, freedom-of-navigation operations, combat operations associated with short duration interventions, and post-combat restoration of security.
Photograph of Operations with Coast Guard
Under international law, nations have a right to use force for individual or collective self-defense against armed attack, and to help each other in maintaining internal order against insurgency, terrorism, and other threats. Naval forces operating under the direction of the National Command Authorities and unified commanders implement this international right to: l Conduct contingency operations. l Evacuate noncombatant personnel. l Combat terrorism. l Aid host nations through security assistance and foreign internal defense. l Assist other nations in defending themselves. l Enforce United Nations economic sanctions. l Participate in peace-support operations. l Intercept vessels to prevent uncontrolled immigration. l Plan and conduct disaster relief, humanitarian assistance, and civil support operations. l Coordinate public health operations. l Assist interagency counterdrug operations.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Naval Operations Other Than War
English keywords: operations other than war; NEO; disaster relief; sanctions; counterdrug
Korean keywords: 전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약
Text: We support U.S. law-enforcement agencies, as illustrated by the close cooperation between Navy and Coast Guard units in counterdrug operations. Additionally, naval forces may be tasked to conduct such contingency activities as shows of force, freedom-of-navigation operations, combat operations associated with short duration interventions, and post-combat restoration of security.
Photograph of Operations with Coast Guard
Under international law, nations have a right to use force for individual or collective self-defense against armed attack, and to help each other in maintaining internal order against insurgency, terrorism, and other threats. Naval forces operating under the direction of the National Command Authorities and unified commanders implement this international right to: l Conduct contingency operations. l Evacuate noncombatant personnel. l Combat terrorism. l Aid host nations through security assistance and foreign internal defense. l Assist other nations in defending themselves. l Enforce United Nations economic sanctions. l Participate in peace-support operations. l Intercept vessels to prevent uncontrolled immigration. l Plan and conduct disaster relief, humanitarian assistance, and civil support operations. l Coordinate public health operations. l Assist interagency counterdrug operations.","NDP 1, Chapter Two, Naval Operations Other Than War, PDF p.27-27",mission_role; case_example,qa; staff_advice,operations other than war; NEO; disaster relief; sanctions; counterdrug,전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약,"해군력; 지휘관 관련 원문 chunk. 재난구호, 비전투원 소개, 대테러, 제재집행, 평화지원, 대마약작전 등",public,ok,NO,v2
NDP1_CH02_004_C003,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,28,28,case,medium,"Naval forces are organized, trained, and equipped to defend our nation and its interests. We defend our nation by maintaining a visible and credible capability both to fight and to take that fight abroad. Application of our expertise in operations other than war also exercises many of our wartime capabilities and our ability to accomplish our Service roles in defense of our nation.
OPERATIONS OTHER THAN WAR PEACEKEEPING OPERATIONS Former Yugoslavia/Adriatic Sea, 1993/1994 - Supporting United Nations Security Council resolutions, NATO Standing Naval Forces and other U.S. and Western European Union naval forces in a cooperative effort join to form combined task forces. In the Adriatic Sea, destroyers, frigates, attack submarines, and support ships from 11 nations conduct maritime patrols for Operation Sharp Guard. In the airspace over the Republic of BosniaHerzegovina, five nations support Operation Deny Flight  enforcing a No-Fly Zone with shore and carrier-based fighter and attack aircraft.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Naval Operations Other Than War
English keywords: operations other than war; NEO; disaster relief; sanctions; counterdrug
Korean keywords: 전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약
Text: Naval forces are organized, trained, and equipped to defend our nation and its interests. We defend our nation by maintaining a visible and credible capability both to fight and to take that fight abroad. Application of our expertise in operations other than war also exercises many of our wartime capabilities and our ability to accomplish our Service roles in defense of our nation.
OPERATIONS OTHER THAN WAR PEACEKEEPING OPERATIONS Former Yugoslavia/Adriatic Sea, 1993/1994 - Supporting United Nations Security Council resolutions, NATO Standing Naval Forces and other U.S. and Western European Union naval forces in a cooperative effort join to form combined task forces. In the Adriatic Sea, destroyers, frigates, attack submarines, and support ships from 11 nations conduct maritime patrols for Operation Sharp Guard. In the airspace over the Republic of BosniaHerzegovina, five nations support Operation Deny Flight  enforcing a No-Fly Zone with shore and carrier-based fighter and attack aircraft.","NDP 1, Chapter Two, Naval Operations Other Than War, PDF p.28-28",mission_role; case_example,qa; staff_advice,operations other than war; NEO; disaster relief; sanctions; counterdrug,전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약,"해군력 관련 원문 chunk. 재난구호, 비전투원 소개, 대테러, 제재집행, 평화지원, 대마약작전 등",public,ok,NO,v2
NDP1_CH02_004_C004,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,29,29,case,medium,"NONCOMBATANT EVACUATION Liberia, 1990 - Increasing internal unrest threatens U.S. diplomats and civilians. Elements of a Marine Expeditionary Unit embarked in the USS Saipan (LHA-2) amphibious ready group provide support to the U.S. Embassy and stood by to evacuate American citizens and others from 2 June to 5 August.
They evacuate a total of 2,609 people between 5 August and 9 January 1991.
DISASTER RELIEF Bangladesh, 1991 - A tropical cyclone sweeps a wall of water nearly 20 feet high across the coast of Bangladesh and three miles inland, killing as many as 140,000 and rendering 1.7 million people homeless. Within 24 hours of a request for support from the government of Bangladesh, Operation Sea Angel is launched, and advance teams from the III Marine Expeditionary Force arrive in country for initial liaison. A fifteen-ship amphibious task force composed of Amphibious Group 3 and the 5th Marine Expeditionary Brigade, homeward bound from five months of operations in the Persian Gulf, is diverted to the Bay of Bengal to assist. Over the next month, 6,700 Navy and Marine Corps personnel working with U.S. Army, Air Force, and multinational forces, provide food, water, and medical care to nearly two million people.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Naval Operations Other Than War
English keywords: operations other than war; NEO; disaster relief; sanctions; counterdrug
Korean keywords: 전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약
Text: NONCOMBATANT EVACUATION Liberia, 1990 - Increasing internal unrest threatens U.S. diplomats and civilians. Elements of a Marine Expeditionary Unit embarked in the USS Saipan (LHA-2) amphibious ready group provide support to the U.S. Embassy and stood by to evacuate American citizens and others from 2 June to 5 August.
They evacuate a total of 2,609 people between 5 August and 9 January 1991.
DISASTER RELIEF Bangladesh, 1991 - A tropical cyclone sweeps a wall of water nearly 20 feet high across the coast of Bangladesh and three miles inland, killing as many as 140,000 and rendering 1.7 million people homeless. Within 24 hours of a request for support from the government of Bangladesh, Operation Sea Angel is launched, and advance teams from the III Marine Expeditionary Force arrive in country for initial liaison. A fifteen-ship amphibious task force composed of Amphibious Group 3 and the 5th Marine Expeditionary Brigade, homeward bound from five months of operations in the Persian Gulf, is diverted to the Bay of Bengal to assist. Over the next month, 6,700 Navy and Marine Corps personnel working with U.S. Army, Air Force, and multinational forces, provide food, water, and medical care to nearly two million people.","NDP 1, Chapter Two, Naval Operations Other Than War, PDF p.29-29",mission_role; case_example,qa; staff_advice,operations other than war; NEO; disaster relief; sanctions; counterdrug,전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약,"재난구호, 비전투원 소개, 대테러, 제재집행, 평화지원, 대마약작전 등",public,ok,NO,v2
NDP1_CH02_004_C005,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,29,29,case,medium,"COUNTERDRUG OPERATIONS United States, 1989 and ongoing - Congress declares illicit drug trafficking a threat to national security. The Department of Defense takes the lead in federal detection and monitoring efforts against illegal drug traffic into the United States. Joint task forces are formed that include U.S. Navy and Coast Guard ships, aircraft and personnel, dedicated to stop the influx of illegal drugs into our country. Naval forces continue to provide surveillance of smuggling routes and to assist in the search of suspect vessels and seizure of illegal drugs.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Naval Operations Other Than War
English keywords: operations other than war; NEO; disaster relief; sanctions; counterdrug
Korean keywords: 전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약
Text: COUNTERDRUG OPERATIONS United States, 1989 and ongoing - Congress declares illicit drug trafficking a threat to national security. The Department of Defense takes the lead in federal detection and monitoring efforts against illegal drug traffic into the United States. Joint task forces are formed that include U.S. Navy and Coast Guard ships, aircraft and personnel, dedicated to stop the influx of illegal drugs into our country. Naval forces continue to provide surveillance of smuggling routes and to assist in the search of suspect vessels and seizure of illegal drugs.","NDP 1, Chapter Two, Naval Operations Other Than War, PDF p.29-29",mission_role; case_example,qa; staff_advice,operations other than war; NEO; disaster relief; sanctions; counterdrug,전쟁이외작전; 비전투원소개; 재난구호; 제재; 대마약,"해군력; 합동 관련 원문 chunk. 재난구호, 비전투원 소개, 대테러, 제재집행, 평화지원, 대마약작전 등",public,ok,NO,v2
NDP1_CH02_005_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,30,30,body,high,"Sealift Sealift is a national asset, providing the majority of support for large-scale deployment, reinforcement, and resupply. As military operations have progressed, sealift has accounted historically for 90 - 95% of the total cargo delivered over their duration. To meet these requirements, strategic sealift forces include ships in three broad categories: l Prepositioning - This capability allows us to place sustainment supplies  e.g., large quantities of petroleum products, ammunition, and fleet hospitals  near crisis areas for delivery to contingency forces. (The Maritime Prepositioning Force is not considered a part of sealift. It consists of complete equipment sets to support Marine Corps operations in theater. The Maritime Prepositioning Force is discussed in Chapter Four as a power projection asset.) l Surge - The initial deployment of U.S.-based equipment and supplies in support of a contingency, transported in rapid-reinforcement shipping. l Sustainment - Shipping that transports resupply cargoes to stay abreast of force consumption rates and to build up theater reserve stock levels.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Sealift
English keywords: sealift; prepositioning; surge; sustainment
Korean keywords: 해상수송; 사전배치; 긴급전개; 지속지원
Text: Sealift Sealift is a national asset, providing the majority of support for large-scale deployment, reinforcement, and resupply. As military operations have progressed, sealift has accounted historically for 90 - 95% of the total cargo delivered over their duration. To meet these requirements, strategic sealift forces include ships in three broad categories: l Prepositioning - This capability allows us to place sustainment supplies  e.g., large quantities of petroleum products, ammunition, and fleet hospitals  near crisis areas for delivery to contingency forces. (The Maritime Prepositioning Force is not considered a part of sealift. It consists of complete equipment sets to support Marine Corps operations in theater. The Maritime Prepositioning Force is discussed in Chapter Four as a power projection asset.) l Surge - The initial deployment of U.S.-based equipment and supplies in support of a contingency, transported in rapid-reinforcement shipping. l Sustainment - Shipping that transports resupply cargoes to stay abreast of force consumption rates and to build up theater reserve stock levels.","NDP 1, Chapter Two, Sealift, PDF p.30-30",definition; capability; consideration,qa; staff_advice,sealift; prepositioning; surge; sustainment,해상수송; 사전배치; 긴급전개; 지속지원,"전력투사; 지속지원 관련 원문 chunk. Sealift는 대규모 전개·증원·재보급의 대부분을 담당하며 prepositioning, surge, sustainment로 구분",public,ok,NO,v2
NDP1_CH02_005_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,30,30,body,high,"Joint Operations “Campaigns of the U.S. Armed Forces are joint . . . Modern war fighting requires a common frame of reference within which operations on land and sea, undersea, and in the air and space are integrated and harmonized . . .” — Joint Pub 1, Joint Warfare of the US Armed Forces, 1991 We are committed to full partnership in joint operations.
The value of naval forces operating and fighting in concert with our Army and Air Force has been underscored throughout the 20th century from the Allied invasion of Normandy in 1944 to the 1991 liberation of Kuwait in Operation Desert Storm. By routinely operating with other Services, we establish common procedures and","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Sealift
English keywords: sealift; prepositioning; surge; sustainment
Korean keywords: 해상수송; 사전배치; 긴급전개; 지속지원
Text: Joint Operations “Campaigns of the U.S. Armed Forces are joint . . . Modern war fighting requires a common frame of reference within which operations on land and sea, undersea, and in the air and space are integrated and harmonized . . .” — Joint Pub 1, Joint Warfare of the US Armed Forces, 1991 We are committed to full partnership in joint operations.
The value of naval forces operating and fighting in concert with our Army and Air Force has been underscored throughout the 20th century from the Allied invasion of Normandy in 1944 to the 1991 liberation of Kuwait in Operation Desert Storm. By routinely operating with other Services, we establish common procedures and","NDP 1, Chapter Two, Sealift, PDF p.30-30",definition; capability; consideration,qa; staff_advice,sealift; prepositioning; surge; sustainment,해상수송; 사전배치; 긴급전개; 지속지원,"해군력; 합동 관련 원문 chunk. Sealift는 대규모 전개·증원·재보급의 대부분을 담당하며 prepositioning, surge, sustainment로 구분",public,ok,NO,v2
NDP1_CH02_006_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,30,30,body,high,"Sealift Sealift is a national asset, providing the majority of support for large-scale deployment, reinforcement, and resupply. As military operations have progressed, sealift has accounted historically for 90 - 95% of the total cargo delivered over their duration. To meet these requirements, strategic sealift forces include ships in three broad categories: l Prepositioning - This capability allows us to place sustainment supplies  e.g., large quantities of petroleum products, ammunition, and fleet hospitals  near crisis areas for delivery to contingency forces. (The Maritime Prepositioning Force is not considered a part of sealift. It consists of complete equipment sets to support Marine Corps operations in theater. The Maritime Prepositioning Force is discussed in Chapter Four as a power projection asset.) l Surge - The initial deployment of U.S.-based equipment and supplies in support of a contingency, transported in rapid-reinforcement shipping. l Sustainment - Shipping that transports resupply cargoes to stay abreast of force consumption rates and to build up theater reserve stock levels.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Joint Operations
English keywords: joint operations; interoperability; joint doctrine
Korean keywords: 합동작전; 상호운용성; 합동교리
Text: Sealift Sealift is a national asset, providing the majority of support for large-scale deployment, reinforcement, and resupply. As military operations have progressed, sealift has accounted historically for 90 - 95% of the total cargo delivered over their duration. To meet these requirements, strategic sealift forces include ships in three broad categories: l Prepositioning - This capability allows us to place sustainment supplies  e.g., large quantities of petroleum products, ammunition, and fleet hospitals  near crisis areas for delivery to contingency forces. (The Maritime Prepositioning Force is not considered a part of sealift. It consists of complete equipment sets to support Marine Corps operations in theater. The Maritime Prepositioning Force is discussed in Chapter Four as a power projection asset.) l Surge - The initial deployment of U.S.-based equipment and supplies in support of a contingency, transported in rapid-reinforcement shipping. l Sustainment - Shipping that transports resupply cargoes to stay abreast of force consumption rates and to build up theater reserve stock levels.","NDP 1, Chapter Two, Joint Operations, PDF p.30-30",principle; consideration,qa; staff_advice,joint operations; interoperability; joint doctrine,합동작전; 상호운용성; 합동교리,"전력투사; 지속지원 관련 원문 chunk. 합동작전은 공통 절차, 상호운용성, 합동교리와 상호 이해를 요구",public,ok,NO,v2
NDP1_CH02_006_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,30,30,body,high,"Joint Operations “Campaigns of the U.S. Armed Forces are joint . . . Modern war fighting requires a common frame of reference within which operations on land and sea, undersea, and in the air and space are integrated and harmonized . . .” — Joint Pub 1, Joint Warfare of the US Armed Forces, 1991 We are committed to full partnership in joint operations.
The value of naval forces operating and fighting in concert with our Army and Air Force has been underscored throughout the 20th century from the Allied invasion of Normandy in 1944 to the 1991 liberation of Kuwait in Operation Desert Storm. By routinely operating with other Services, we establish common procedures and
mutual credibility, reinforcing bonds of partnership. The many successes achieved by joint forces in carefully planned and intricate operations remind us not only of the importance of interservice cooperation, but also of the inherent complexities involved in coordinating such major efforts.","Document: NDP 1 - Naval Warfare
Chapter: Chapter Two
Section: Joint Operations
English keywords: joint operations; interoperability; joint doctrine
Korean keywords: 합동작전; 상호운용성; 합동교리
Text: Joint Operations “Campaigns of the U.S. Armed Forces are joint . . . Modern war fighting requires a common frame of reference within which operations on land and sea, undersea, and in the air and space are integrated and harmonized . . .” — Joint Pub 1, Joint Warfare of the US Armed Forces, 1991 We are committed to full partnership in joint operations.
The value of naval forces operating and fighting in concert with our Army and Air Force has been underscored throughout the 20th century from the Allied invasion of Normandy in 1944 to the 1991 liberation of Kuwait in Operation Desert Storm. By routinely operating with other Services, we establish common procedures and
mutual credibility, reinforcing bonds of partnership. The many successes achieved by joint forces in carefully planned and intricate operations remind us not only of the importance of interservice cooperation, but also of the inherent complexities involved in coordinating such major efforts.","NDP 1, Chapter Two, Joint Operations, PDF p.30-30",principle; consideration,qa; staff_advice,joint operations; interoperability; joint doctrine,합동작전; 상호운용성; 합동교리,"해군력; 합동 관련 원문 chunk. 합동작전은 공통 절차, 상호운용성, 합동교리와 상호 이해를 요구",public,ok,NO,v2
