chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
JP3_32_2018_B0032,JP3_32_2018_S0032,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,16,16,xiv,xiv,CHAPTER I INTRODUCTION •,CHAPTER I INTRODUCTION •,,executive_summary,"multinational force commander’s CONOPS, intent, and guidance in accomplishing the multinational task force mission. Command and Control and Other Operational-Level Considerations for Specific Maritime Operations The Fleet The US Navy’s traditional and doctrinal warfighting configuration is the fleet, commanded by a numbered fleet commander. Typically, the fleet commander task- organizes assigned and attached forces using the Navy’s administrative organization as its foundation. The JFMCC may create subordinate task forces, who may in turn create further subordinate organizations. In each case, the establishing authority must designate the command authorities for each subordinate organization, to
include support relationships as required.",747,187,overview; operational_reference,qa; staff_advice,low,command and control; JFMCC; maritime operations,지휘통제; JFMCC; 해양작전,"JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: multinational force commander’s CONOPS, intent, and guidance in accomplishing the multinational task force mission. Command and Co","JP 3-32 | CHAPTER I INTRODUCTION • | CHAPTER I INTRODUCTION • |  | command and control; JFMCC; maritime operations
multinational force commander’s CONOPS, intent, and guidance in accomplishing the multinational task force mission. Command and Control and Other Operational-Level Considerations for Specific Maritime Operations The Fleet The US Navy’s traditional and doctrinal warfighting configuration is the fleet, commanded by a numbered fleet commander. Typically, the fleet commander task- organizes assigned and attached forces using the Navy’s administrative organization as its foundation. The JFMCC may create subordinate task forces, who may in turn create further subordinate organizations. In each case, the establishing authority must designate the command authorities for each subordinate organization, to
include support relationships as required.","JP 3-32, p. xiv (PDF p. 16): multinational force commander’s CONOPS, intent, and guidance in accomplishing the multinational task force mission. Command and Control and Other Operational-Level Considerations for Specific Maritime Operations The Fleet The US Navy’s traditional and doctrinal warfighting configuration is the fleet, commanded by a numbered fleet commander. Typical",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. xiv (PDF p. 16)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0033,JP3_32_2018_S0033,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,17,17,xv,xv,CHAPTER I INTRODUCTION •,CHAPTER I INTRODUCTION •,,executive_summary,"Surface Warfare Surface warfare encompasses operations conducted to destroy or neutralize enemy naval surface forces and merchant vessels. These operations typically include the planning and directing of surveillance of the maritime domain, interdiction, and strikes by aircraft and missiles. Air and Missile Defense Countering air and missile threats consists of a combination of theater counterair and integraged air and missile defense (IAMD). Counterair is the foundational framework at the theater level. IAMD synchronizes aspects of counterair with global missile defense, homeland defense, and global strike. Antisubmarine Warfare Undersea warfare (USW) operations are conducted to
establish dominance in the undersea portion of the maritime operational area, which permits friendly forces to operate throughout the maritime operational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defensive submarine, antisubmarine warfare, and MIW operations. Mine Warfare",1034,259,overview; operational_reference,qa; staff_advice,low,planning; air and missile defense; antisubmarine warfare; mine warfare,계획수립; 방공 및 미사일 방어; 대잠전; 기뢰전,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: Surface Warfare Surface warfare encompasses operations conducted to destroy or neutralize enemy naval surface forces and merchant ,"JP 3-32 | CHAPTER I INTRODUCTION • | CHAPTER I INTRODUCTION • |  | planning; air and missile defense; antisubmarine warfare; mine warfare
Surface Warfare Surface warfare encompasses operations conducted to destroy or neutralize enemy naval surface forces and merchant vessels. These operations typically include the planning and directing of surveillance of the maritime domain, interdiction, and strikes by aircraft and missiles. Air and Missile Defense Countering air and missile threats consists of a combination of theater counterair and integraged air and missile defense (IAMD). Counterair is the foundational framework at the theater level. IAMD synchronizes aspects of counterair with global missile defense, homeland defense, and global strike. Antisubmarine Warfare Undersea warfare (USW) operations are conducted to
establish dominance in the undersea portion of the maritime operational area, which permits friendly forces to operate throughout the maritime operational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defensive submarine, antisubmarine warfare, and MIW operations. Mine Warfare","JP 3-32, p. xv (PDF p. 17): Surface Warfare Surface warfare encompasses operations conducted to destroy or neutralize enemy naval surface forces and merchant vessels. These operations typically include the planning and directing of surveillance of the maritime domain, interdiction, and strikes by aircraft and missiles. Air and Missile Defense Countering air and missile threat",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. xv (PDF p. 17)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0034,JP3_32_2018_S0034,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,17,17,xv,xv,CHAPTER I INTRODUCTION •,CHAPTER I INTRODUCTION •,,executive_summary,"erational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defensive submarine, antisubmarine warfare, and MIW operations. Mine Warfare
Maritime MIW is divided into two basic subdivisions: the laying of mines to degrade the enemy’s capabilities to wage warfare and the countering of enemy-laid mines to permit friendly maneuver. Strike Warfare Strike warfare operations are naval operations to destroy or neutralize targets ashore, including attacks against strategic or tactical targets, such as manufacturing facilities and operating bases, from which the enemy is capable of conducting or supporting air, surface, or subsurface operations against friendly forces. Amphibious Operations Amphibious operations are complex and may involve all components of the joint force. They are typified by close",865,217,overview; operational_reference,qa; staff_advice,low,antisubmarine warfare; mine warfare; strike warfare; amphibious operations,대잠전; 기뢰전; 타격전; 상륙작전,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: erational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defens,"JP 3-32 | CHAPTER I INTRODUCTION • | CHAPTER I INTRODUCTION • |  | antisubmarine warfare; mine warfare; strike warfare; amphibious operations
erational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defensive submarine, antisubmarine warfare, and MIW operations. Mine Warfare
Maritime MIW is divided into two basic subdivisions: the laying of mines to degrade the enemy’s capabilities to wage warfare and the countering of enemy-laid mines to permit friendly maneuver. Strike Warfare Strike warfare operations are naval operations to destroy or neutralize targets ashore, including attacks against strategic or tactical targets, such as manufacturing facilities and operating bases, from which the enemy is capable of conducting or supporting air, surface, or subsurface operations against friendly forces. Amphibious Operations Amphibious operations are complex and may involve all components of the joint force. They are typified by close","JP 3-32, p. xv (PDF p. 17): erational area and denies an opposing force the effective use of underwater systems and weapons. USW includes offensive and defensive submarine, antisubmarine warfare, and MIW operations. Mine Warfare
Maritime MIW is divided into two basic subdivisions: the laying of mines to degrade the enemy’s capabilities to wage warfare and the countering of en",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. xv (PDF p. 17)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0035,JP3_32_2018_S0035,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,17,17,xv,xv,CHAPTER I INTRODUCTION •,CHAPTER I INTRODUCTION •,,executive_summary,"integration of forces trained, organized, and equipped for different combat functions. The JFC and JFMCC should shape the amphibious objective area or operational area by employing carrier strike groups and other maritime and joint assets prior to the commencement of the amphibious operation. Naval Surface Fire Support Naval surface fire support (NSFS) units provide direct or general support to other joint force components or subordinate forces of the JFMCC. When supporting a landing force or other ground forces, an NSFS spotting",535,134,overview; operational_reference,qa; staff_advice,low,JFMCC,JFMCC,"JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: integration of forces trained, organized, and equipped for different combat functions. The JFC and JFMCC should shape the amphibio","JP 3-32 | CHAPTER I INTRODUCTION • | CHAPTER I INTRODUCTION • |  | JFMCC
integration of forces trained, organized, and equipped for different combat functions. The JFC and JFMCC should shape the amphibious objective area or operational area by employing carrier strike groups and other maritime and joint assets prior to the commencement of the amphibious operation. Naval Surface Fire Support Naval surface fire support (NSFS) units provide direct or general support to other joint force components or subordinate forces of the JFMCC. When supporting a landing force or other ground forces, an NSFS spotting","JP 3-32, p. xv (PDF p. 17): integration of forces trained, organized, and equipped for different combat functions. The JFC and JFMCC should shape the amphibious objective area or operational area by employing carrier strike groups and other maritime and joint assets prior to the commencement of the amphibious operation. Naval Surface Fire Support Naval surface fire support (N",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. xv (PDF p. 17)",en,ok,YES,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0036,JP3_32_2018_S0036,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,18,18,xvi,xvi,CHAPTER I INTRODUCTION •,CHAPTER I INTRODUCTION •,,executive_summary,"team is usually attached to the maneuvering forces for fire support coordination purposes. Other Maritime Operations
Other maritime operations include:
• Maritime intercept operations.
• MSO.
• Maritime homeland defense and defense support of civil authorities.
• Global maritime partnerships and security cooperation.
• Sea-based operations.
• Counterdrug operations.
• Noncombatant evacuation operations.
• Protection of shipping.
• Maritime pre-positioning force operations.
• Foreign humanitarian assistance.
• Maritime operational threat response.
• Riverine operations. Conclusion This publication provides doctrine for C2 of joint maritime operations.",658,165,overview; operational_reference,qa; staff_advice,low,maritime operations,해양작전,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: team is usually attached to the maneuvering forces for fire support coordination purposes. Other Maritime Operations Other maritim,"JP 3-32 | CHAPTER I INTRODUCTION • | CHAPTER I INTRODUCTION • |  | maritime operations
team is usually attached to the maneuvering forces for fire support coordination purposes. Other Maritime Operations
Other maritime operations include:
• Maritime intercept operations.
• MSO.
• Maritime homeland defense and defense support of civil authorities.
• Global maritime partnerships and security cooperation.
• Sea-based operations.
• Counterdrug operations.
• Noncombatant evacuation operations.
• Protection of shipping.
• Maritime pre-positioning force operations.
• Foreign humanitarian assistance.
• Maritime operational threat response.
• Riverine operations. Conclusion This publication provides doctrine for C2 of joint maritime operations.","JP 3-32, p. xvi (PDF p. 18): team is usually attached to the maneuvering forces for fire support coordination purposes. Other Maritime Operations
Other maritime operations include:
• Maritime intercept operations.
• MSO.
• Maritime homeland defense and defense support of civil authorities.
• Global maritime partnerships and security cooperation.
• Sea-based operations.
• Count",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. xvi (PDF p. 18)",en,ok,YES,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0037,JP3_32_2018_S0037,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,19,19,I-1,I-1,CHAPTER I INTRODUCTION 1. General,1. General,,body,"CHAPTER I INTRODUCTION
1. General
a. This publication provides joint doctrine for the command and control (C2) of joint maritime operations. It discusses the responsibilities of a joint force maritime component commander (JFMCC) and informs any component tasked to conduct or support the joint force commander’s (JFC’s) objectives in the maritime operational area. Maritime operations include any actions performed by maritime forces to gain or exploit command of the sea, sea control, and/or sea denial or to project power from the sea. Sea control may include naval cooperation and guidance for shipping (NCAGS), protection of sea lines of communications (SLOCs), air lines of communications (ALOCs), blockades, embargoes
against economic or military shipping, and maritime interception operations (MIO). Maritime operations also encompass operations to locate, classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s options for maneuver in the littorals and forcible entry operations.",1063,266,doctrine_explanation; operational_reference,qa; staff_advice,high,command and control; JFMCC; maritime operations; sea control; amphibious operations,지휘통제; JFMCC; 해양작전; 해양통제; 상륙작전,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: CHAPTER I INTRODUCTION 1. General a. This publication provides joint doctrine for the command and control (C2) of joint maritime o,"JP 3-32 | CHAPTER I INTRODUCTION 1. General | 1. General |  | command and control; JFMCC; maritime operations; sea control; amphibious operations
CHAPTER I INTRODUCTION
1. General
a. This publication provides joint doctrine for the command and control (C2) of joint maritime operations. It discusses the responsibilities of a joint force maritime component commander (JFMCC) and informs any component tasked to conduct or support the joint force commander’s (JFC’s) objectives in the maritime operational area. Maritime operations include any actions performed by maritime forces to gain or exploit command of the sea, sea control, and/or sea denial or to project power from the sea. Sea control may include naval cooperation and guidance for shipping (NCAGS), protection of sea lines of communications (SLOCs), air lines of communications (ALOCs), blockades, embargoes
against economic or military shipping, and maritime interception operations (MIO). Maritime operations also encompass operations to locate, classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s options for maneuver in the littorals and forcible entry operations.","JP 3-32, p. I-1 (PDF p. 19): CHAPTER I INTRODUCTION
1. General
a. This publication provides joint doctrine for the command and control (C2) of joint maritime operations. It discusses the responsibilities of a joint force maritime component commander (JFMCC) and informs any component tasked to conduct or support the joint force commander’s (JFC’s) objectives in the maritime ope",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-1 (PDF p. 19)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0038,JP3_32_2018_S0038,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,19,19,I-1,I-1,CHAPTER I INTRODUCTION 1. General,1. General,,body,"classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s options for maneuver in the littorals and forcible entry operations.
b. The terms “naval” and “maritime” forces are used throughout this publication to encompass United States Navy (USN), United States Marine Corps (USMC), and United States Coast Guard (USCG) personnel, weapon systems, and organizations. A maritime force is any force constituted by the JFC to achieve operational objectives at sea or to achieve an objective on land from the sea.
c. Maritime forces operate on (surface), under (subsurface), or above (air) the sea and/or above and on the land in support of amphibious operations, port security, infrastructure protection, strike, and integrated air and missile defense (IAMD) operations and other types of operations across the range of military operations.
(1) Movement and maneuver of forces within international waters can take place without prior diplomatic agreement.",1022,256,doctrine_explanation; operational_reference,qa; staff_advice,high,air and missile defense; amphibious operations,방공 및 미사일 방어; 상륙작전,"JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s","JP 3-32 | CHAPTER I INTRODUCTION 1. General | 1. General |  | air and missile defense; amphibious operations
classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s options for maneuver in the littorals and forcible entry operations.
b. The terms “naval” and “maritime” forces are used throughout this publication to encompass United States Navy (USN), United States Marine Corps (USMC), and United States Coast Guard (USCG) personnel, weapon systems, and organizations. A maritime force is any force constituted by the JFC to achieve operational objectives at sea or to achieve an objective on land from the sea.
c. Maritime forces operate on (surface), under (subsurface), or above (air) the sea and/or above and on the land in support of amphibious operations, port security, infrastructure protection, strike, and integrated air and missile defense (IAMD) operations and other types of operations across the range of military operations.
(1) Movement and maneuver of forces within international waters can take place without prior diplomatic agreement.","JP 3-32, p. I-1 (PDF p. 19): classify, track, and target surface vessels, submarines, and aircraft. In addition, amphibious operations increase the commander’s options for maneuver in the littorals and forcible entry operations.
b. The terms “naval” and “maritime” forces are used throughout this publication to encompass United States Navy (USN), United States Marine Corps (USM",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-1 (PDF p. 19)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0039,JP3_32_2018_S0039,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,19,19,I-1,I-1,CHAPTER I INTRODUCTION 1. General,1. General,,body,"MD) operations and other types of operations across the range of military operations.
(1) Movement and maneuver of forces within international waters can take place without prior diplomatic agreement.
(2) Maritime forces are mostly a self-deploying, self-sustaining, sea-based expeditionary force and a combined-arms team. Maritime forces are manned, trained, and equipped to operate with limited reliance on ports or airfields.
d. Maritime forces can participate in multiple operations ashore. They can execute, support, or enable missions ashore by conducting forcible entry operations (such as an amphibious assault), seizing/establishing expeditionary advance bases, seabasing of assets, moving land forces into the operational area via sealift, providing fire and air support, and influencing operations through deterrence. Maritime forces may be employed in littoral waters for the conduct of sea control or denial, ballistic missile defense (BMD), and to “Whosoever can hold the sea has command of everything.” Themistocles (524-460 BC) Athenian Politician and General",1075,269,doctrine_explanation; operational_reference,qa; staff_advice,high,sea control; seabasing,해양통제; seabasing,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: MD) operations and other types of operations across the range of military operations. (1) Movement and maneuver of forces within i,"JP 3-32 | CHAPTER I INTRODUCTION 1. General | 1. General |  | sea control; seabasing
MD) operations and other types of operations across the range of military operations.
(1) Movement and maneuver of forces within international waters can take place without prior diplomatic agreement.
(2) Maritime forces are mostly a self-deploying, self-sustaining, sea-based expeditionary force and a combined-arms team. Maritime forces are manned, trained, and equipped to operate with limited reliance on ports or airfields.
d. Maritime forces can participate in multiple operations ashore. They can execute, support, or enable missions ashore by conducting forcible entry operations (such as an amphibious assault), seizing/establishing expeditionary advance bases, seabasing of assets, moving land forces into the operational area via sealift, providing fire and air support, and influencing operations through deterrence. Maritime forces may be employed in littoral waters for the conduct of sea control or denial, ballistic missile defense (BMD), and to “Whosoever can hold the sea has command of everything.” Themistocles (524-460 BC) Athenian Politician and General","JP 3-32, p. I-1 (PDF p. 19): MD) operations and other types of operations across the range of military operations.
(1) Movement and maneuver of forces within international waters can take place without prior diplomatic agreement.
(2) Maritime forces are mostly a self-deploying, self-sustaining, sea-based expeditionary force and a combined-arms team. Maritime forces are manned,",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-1 (PDF p. 19)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0040,JP3_32_2018_S0040,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,20,20,I-2,I-2,Chapter I I-2 JP 3-32,2. General Approach to Command and Control,"e. While the nature of war has not changed, the character of warfare has evolved in a",body,"support joint force or component C2 platforms. Joint forces can support maritime operations with surveillance, logistics, fires, air support, and military engineering.
e. While the nature of war has not changed, the character of warfare has evolved in a way that will significantly affect how the joint force conducts C2 of joint maritime operations. The strategic environment is uncertain, complex, and changes rapidly. It is fluid, with changing alliances, partnerships, and national and transnational threats that rapidly emerge, disaggregate, and reemerge. The operational environment (OE) and the threats it presents are increasingly transregional, multi-domain, and multifunctional in nature. JFCs can expect uncertainty and ambiguity to exist in strategic environments and OEs.
2. General Approach to Command and Control",827,207,doctrine_explanation; operational_reference,qa; staff_advice,high,command and control; maritime operations; fires,지휘통제; 해양작전; 화력,"JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: support joint force or component C2 platforms. Joint forces can support maritime operations with surveillance, logistics, fires, a","JP 3-32 | Chapter I I-2 JP 3-32 | 2. General Approach to Command and Control | e. While the nature of war has not changed, the character of warfare has evolved in a | command and control; maritime operations; fires
support joint force or component C2 platforms. Joint forces can support maritime operations with surveillance, logistics, fires, air support, and military engineering.
e. While the nature of war has not changed, the character of warfare has evolved in a way that will significantly affect how the joint force conducts C2 of joint maritime operations. The strategic environment is uncertain, complex, and changes rapidly. It is fluid, with changing alliances, partnerships, and national and transnational threats that rapidly emerge, disaggregate, and reemerge. The operational environment (OE) and the threats it presents are increasingly transregional, multi-domain, and multifunctional in nature. JFCs can expect uncertainty and ambiguity to exist in strategic environments and OEs.
2. General Approach to Command and Control","JP 3-32, p. I-2 (PDF p. 20): support joint force or component C2 platforms. Joint forces can support maritime operations with surveillance, logistics, fires, air support, and military engineering.
e. While the nature of war has not changed, the character of warfare has evolved in a way that will significantly affect how the joint force conducts C2 of joint maritime operations.",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-2 (PDF p. 20)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0041,JP3_32_2018_S0041,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,20,20,I-2,I-2,Chapter I I-2 JP 3-32,2. General Approach to Command and Control,"e. While the nature of war has not changed, the character of warfare has evolved in a",body,"a. C2 is the means by which a commander synchronizes and/or integrates joint force activities. C2 ties together all the operational functions and tasks and applies to all levels of warfare and echelons of command. C2 functions are performed through an arrangement of personnel, equipment, communications, facilities, and procedures employed by a commander to plan, direct, coordinate, and control forces and operations in the accomplishment of the mission. Successful C2 is reinforced by fundamentals, principles, and adherence to established tenets.
b. The JFMCC must have the capability to exercise C2 of maritime forces and to accomplish a broad range of missions in denied or degraded environments. C2, in a denied or degraded environment, is the exercise of authority and direction by a commander over assigned and attached forces, in the accomplishment of a mission, while access to and use of critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomena, as well as state or non-state actors employing all means to attack.",1098,275,doctrine_explanation; operational_reference,qa; staff_advice,high,JFMCC,JFMCC,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: a. C2 is the means by which a commander synchronizes and/or integrates joint force activities. C2 ties together all the operationa,"JP 3-32 | Chapter I I-2 JP 3-32 | 2. General Approach to Command and Control | e. While the nature of war has not changed, the character of warfare has evolved in a | JFMCC
a. C2 is the means by which a commander synchronizes and/or integrates joint force activities. C2 ties together all the operational functions and tasks and applies to all levels of warfare and echelons of command. C2 functions are performed through an arrangement of personnel, equipment, communications, facilities, and procedures employed by a commander to plan, direct, coordinate, and control forces and operations in the accomplishment of the mission. Successful C2 is reinforced by fundamentals, principles, and adherence to established tenets.
b. The JFMCC must have the capability to exercise C2 of maritime forces and to accomplish a broad range of missions in denied or degraded environments. C2, in a denied or degraded environment, is the exercise of authority and direction by a commander over assigned and attached forces, in the accomplishment of a mission, while access to and use of critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomena, as well as state or non-state actors employing all means to attack.","JP 3-32, p. I-2 (PDF p. 20): a. C2 is the means by which a commander synchronizes and/or integrates joint force activities. C2 ties together all the operational functions and tasks and applies to all levels of warfare and echelons of command. C2 functions are performed through an arrangement of personnel, equipment, communications, facilities, and procedures employed by a comm",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-2 (PDF p. 20)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0042,JP3_32_2018_S0042,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,20,20,I-2,I-2,Chapter I I-2 JP 3-32,2. General Approach to Command and Control,"e. While the nature of war has not changed, the character of warfare has evolved in a",body,"f critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomena, as well as state or non-state actors employing all means to attack.
c. C2 of maritime forces is shaped by the characteristics and complexity of the maritime domain and the traditions and independent culture of maritime forces. Subordinate commanders execute operations independently with a thorough understanding of the commander’s intent. Once assigned missions and functions, the subordinate commander takes required actions without delay, keeping the superior commander informed of the situation. The superior commander retains the authority to deny any particular action or exercise command by negation. As such, joint maritime operations tend to be decentralized, and unity of effort is made possible via mission command.",859,215,doctrine_explanation; operational_reference,qa; staff_advice,high,JFMCC; maritime operations; mission command,JFMCC; 해양작전; 임무형 지휘,"JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: f critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomen","JP 3-32 | Chapter I I-2 JP 3-32 | 2. General Approach to Command and Control | e. While the nature of war has not changed, the character of warfare has evolved in a | JFMCC; maritime operations; mission command
f critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomena, as well as state or non-state actors employing all means to attack.
c. C2 of maritime forces is shaped by the characteristics and complexity of the maritime domain and the traditions and independent culture of maritime forces. Subordinate commanders execute operations independently with a thorough understanding of the commander’s intent. Once assigned missions and functions, the subordinate commander takes required actions without delay, keeping the superior commander informed of the situation. The superior commander retains the authority to deny any particular action or exercise command by negation. As such, joint maritime operations tend to be decentralized, and unity of effort is made possible via mission command.","JP 3-32, p. I-2 (PDF p. 20): f critical information, systems, and services are reduced or prevented. Threats to the JFMCC’s C2 systems include natural phenomena, as well as state or non-state actors employing all means to attack.
c. C2 of maritime forces is shaped by the characteristics and complexity of the maritime domain and the traditions and independent culture of maritim",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-2 (PDF p. 20)",en,ok,NO,v1.0,2026-05-06,2026-05-06
JP3_32_2018_B0043,JP3_32_2018_S0043,JP3_32_2018,"Joint Publication 3-32, Joint Maritime Operations",JP 3-32,8 June 2018,Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo124896.pdf,20,20,I-2,I-2,Chapter I I-2 JP 3-32,2. General Approach to Command and Control,"e. While the nature of war has not changed, the character of warfare has evolved in a",body,"d. Mission command is the conduct of military operations through decentralized execution based upon mission-type orders. Success requires subordinate leaders at all echelons to exercise disciplined initiative and act aggressively and independently to accomplish the mission. Essential to mission command is the thorough understanding of the commander’s intent at every level of command. Commanders issue mission-type orders focused on the purpose of the operation rather than on the details of how to perform assigned tasks. They delegate decision-making authority to subordinates wherever possible, to minimize detailed control and empower subordinates to take initiative and",676,169,doctrine_explanation; operational_reference,qa; staff_advice,high,mission command,임무형 지휘,JP 3-32의 합동 해양작전 교리 내용을 의미 단위로 분할한 본문 청크이다: d. Mission command is the conduct of military operations through decentralized execution based upon mission-type orders. Success r,"JP 3-32 | Chapter I I-2 JP 3-32 | 2. General Approach to Command and Control | e. While the nature of war has not changed, the character of warfare has evolved in a | mission command
d. Mission command is the conduct of military operations through decentralized execution based upon mission-type orders. Success requires subordinate leaders at all echelons to exercise disciplined initiative and act aggressively and independently to accomplish the mission. Essential to mission command is the thorough understanding of the commander’s intent at every level of command. Commanders issue mission-type orders focused on the purpose of the operation rather than on the details of how to perform assigned tasks. They delegate decision-making authority to subordinates wherever possible, to minimize detailed control and empower subordinates to take initiative and","JP 3-32, p. I-2 (PDF p. 20): d. Mission command is the conduct of military operations through decentralized execution based upon mission-type orders. Success requires subordinate leaders at all echelons to exercise disciplined initiative and act aggressively and independently to accomplish the mission. Essential to mission command is the thorough understanding of the commander",public,Use as doctrine reference; cite source locator and avoid implying supersession beyond publication date.,"JP 3-32, p. I-2 (PDF p. 20)",en,ok,YES,v1.0,2026-05-06,2026-05-06
