chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
JP5_0_2011_C00055,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,21,21,,,Executive Summary,Commander’s Overview,,executive_summary,"l design provides a bridge between strategy and tactics, linking national strategic aims to tactical combat and noncombat operations that must be executed to accomplish these aims. The Commander’s Role The commander is the central figure in operational art, due not only to education and experience, but also because the commander’s judgment and decisions are required to guide the staff through the process. Commanders compare similarities of their current situations with their own experiences or history to distinguish the unique features that require innovative or adaptive solutions. Operational design requires the commander to encourage discourse and leverage dialogue and collaboration to identify and solve complex, ill-defined problems. To that end, the commander must empower organizational learning and develop methods to determine if modifying the",860,215,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,joint operation planning; doctrine; JP 5-0,합동작전기획; doctrine; JP 5-0,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 21
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: joint operation planning, doctrine, JP 5-0
Text: l design provides a bridge between strategy and tactics, linking national strategic aims to tactical combat and noncombat operations that must be executed to accomplish these aims. The Commander’s Role The commander is the central figure in operational art, due not only to education and experience, but also because the commander’s judgment and decisions are required to guide the staff through the process. Commanders compare similarities of their current situations with their own experiences or history to distinguish the unique features that require innovative or adaptive solutions. Operational design requires the commander to encourage discourse and leverage dialogue and collaboration to identify and solve complex, ill-defined problems. To that end, the commander must empower organizational learning and develop methods to determine if modifying the","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 21",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 21",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00056,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,22,22,,,Executive Summary,Commander’s Overview,,executive_summary,"operational approach is necessary during the course of an operation. Developing the Operational Approach The operational approach is a commander’s description of the broad actions the force must take to achieve the desired military end state. The operational approach is based largely on an understanding of the operational environment and the problem facing the JFC. Once the JFC approves the approach, it provides the basis for beginning, continuing, or completing detailed planning. Methodology Three distinct aspects of a methodology collectively assist with producing an operational approach. Understand the Strategic Direction. The President, SecDef, CJCS, and CCDRs all promulgate strategic guidance. In general, this guidance provides long-term as well as intermediate or ancillary objectives. It should define what constitutes “victory” or success (ends) and allocate adequate forces and resources (means) to achieve strategic objectives. The operational approach (ways) of employing military capabilities to achieve the ends is for the supported JFC to develop and propose. Connecting resources and tactical actions to strategic ends is the responsibility of the operational commander.",1195,299,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,JFC; SecDef; CJCS,JFC; SecDef; CJCS,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 22
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: JFC, SecDef, CJCS
Text: operational approach is necessary during the course of an operation. Developing the Operational Approach The operational approach is a commander’s description of the broad actions the force must take to achieve the desired military end state. The operational approach is based largely on an understanding of the operational environment and the problem facing the JFC. Once the JFC approves the approach, it provides the basis for beginning, continuing, or completing detailed planning. Methodology Three distinct aspects of a methodology collectively assist with producing an operational approach. Understand the Strategic Direction. The President, SecDef, CJCS, and CCDRs all promulgate strategic guidance. In general, this guidance provides long-term as well as intermediate or ancillary objectives. It should define what constitutes “victory” or success (ends) and allocate adequate forces and resources (means) to achieve strategic objectives. The operational approach (ways) of employing military capabilities to achieve the ends is for the supported JFC to develop and propose. Connecting resources and tactical actions to strategic ends is the responsibility of the operational commander.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 22",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 22",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00057,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,22,22,,,Executive Summary,Commander’s Overview,,executive_summary,"to achieve the ends is for the supported JFC to develop and propose. Connecting resources and tactical actions to strategic ends is the responsibility of the operational commander. Understand the Operational Environment. The operational environment is the composite of the conditions, circumstances, and influences that affect the employment of capabilities and bear on the decisions of the commander. It encompasses physical areas and factors of the air, land, maritime, and space domains and the information environment (which includes cyberspace). Understanding the operational environment helps the JFC to better identify the problem; anticipate potential outcomes; and understand the results of various friendly, adversary, and neutral actions and how these actions affect achieving the military end state. Define the Problem. Defining the problem is essential to solving the problem. It involves understanding and isolating the root causes of the issue",958,240,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,JFC,JFC,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 22
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: JFC
Text: to achieve the ends is for the supported JFC to develop and propose. Connecting resources and tactical actions to strategic ends is the responsibility of the operational commander. Understand the Operational Environment. The operational environment is the composite of the conditions, circumstances, and influences that affect the employment of capabilities and bear on the decisions of the commander. It encompasses physical areas and factors of the air, land, maritime, and space domains and the information environment (which includes cyberspace). Understanding the operational environment helps the JFC to better identify the problem; anticipate potential outcomes; and understand the results of various friendly, adversary, and neutral actions and how these actions affect achieving the military end state. Define the Problem. Defining the problem is essential to solving the problem. It involves understanding and isolating the root causes of the issue","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 22",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 22",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00058,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,23,23,,,Executive Summary,Commander’s Overview,,executive_summary,"at hand—defining the essence of a complex, ill-defined problem. Defining the problem begins with a review of the tendencies and potentials of all the concerned actors and identifying tensions among the existing conditions and the desired end state. Elements of Operational Design Operational design employs various elements to develop and refine the commander’s operational approach. These conceptual tools help commanders and their staffs think through the challenges of understanding the operational environment, defining the problem, and developing this approach, which guides planning and shapes the CONOPS. Termination. To plan effectively for termination, the supported JFC must know how the President and SecDef intend to terminate the joint operation and ensure that its outcomes endure. Military End State. Military end state is the set of required conditions that defines achievement of all military objectives. Objectives. An objective is a clearly defined, decisive, and attainable goal toward which every military operation should be directed.",1056,264,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,CONOPS; JFC; SecDef,CONOPS; JFC; SecDef,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 23
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: CONOPS, JFC, SecDef
Text: at hand—defining the essence of a complex, ill-defined problem. Defining the problem begins with a review of the tendencies and potentials of all the concerned actors and identifying tensions among the existing conditions and the desired end state. Elements of Operational Design Operational design employs various elements to develop and refine the commander’s operational approach. These conceptual tools help commanders and their staffs think through the challenges of understanding the operational environment, defining the problem, and developing this approach, which guides planning and shapes the CONOPS. Termination. To plan effectively for termination, the supported JFC must know how the President and SecDef intend to terminate the joint operation and ensure that its outcomes endure. Military End State. Military end state is the set of required conditions that defines achievement of all military objectives. Objectives. An objective is a clearly defined, decisive, and attainable goal toward which every military operation should be directed.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 23",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 23",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00059,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,23,23,,,Executive Summary,Commander’s Overview,,executive_summary,"fines achievement of all military objectives. Objectives. An objective is a clearly defined, decisive, and attainable goal toward which every military operation should be directed. Effects. An effect is a physical and/or behavioral state of a system that results from an action, a set of actions, or another effect. A desired effect can also be thought of as a condition that can support achieving an associated objective, while an undesired effect is a condition that can inhibit progress toward an objective. Center of Gravity (COG). A COG is a source of power that provides moral or physical strength, freedom of action, or will to act. An objective is always linked to a COG. In identifying COGs it is important to remember that irregular warfare focuses on legitimacy and influence over a population, unlike traditional warfare, which employs direct military confrontation to defeat an adversary’s armed forces, destroy an adversary’s war-making capacity, or seize or retain territory to force a change in an adversary’s government or policies.",1049,263,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,COG,COG,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 23
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: COG
Text: fines achievement of all military objectives. Objectives. An objective is a clearly defined, decisive, and attainable goal toward which every military operation should be directed. Effects. An effect is a physical and/or behavioral state of a system that results from an action, a set of actions, or another effect. A desired effect can also be thought of as a condition that can support achieving an associated objective, while an undesired effect is a condition that can inhibit progress toward an objective. Center of Gravity (COG). A COG is a source of power that provides moral or physical strength, freedom of action, or will to act. An objective is always linked to a COG. In identifying COGs it is important to remember that irregular warfare focuses on legitimacy and influence over a population, unlike traditional warfare, which employs direct military confrontation to defeat an adversary’s armed forces, destroy an adversary’s war-making capacity, or seize or retain territory to force a change in an adversary’s government or policies.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 23",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 23",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00060,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,24,24,,,Executive Summary,Commander’s Overview,,executive_summary,"Decisive Points. A decisive point is a geographic place, specific key event, critical factor, or function that, when acted upon, allows a commander to gain a marked advantage over an adversary or contributes materially to achieving success (e.g., creating a desired effect, achieving an objective). Lines of Operation (LOOs) and Lines of Effort. A LOO defines the interior or exterior orientation of the force in relation to the enemy or that connects actions on nodes and/or decisive points related in time and space to an objective(s). A line of effort links multiple tasks and missions using the logic of purpose—cause and effect—to focus efforts toward establishing operational and strategic conditions. Direct and Indirect Approach. The approach is the manner in which a commander contends with a COG. A direct approach attacks the enemy’s COG or principal strength by applying combat power directly against it. An indirect approach attacks the enemy’s COG by applying combat power against a series of decisive points that lead to the defeat of the COG while avoiding enemy strength.",1088,272,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,COG,COG,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 24
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: COG
Text: Decisive Points. A decisive point is a geographic place, specific key event, critical factor, or function that, when acted upon, allows a commander to gain a marked advantage over an adversary or contributes materially to achieving success (e.g., creating a desired effect, achieving an objective). Lines of Operation (LOOs) and Lines of Effort. A LOO defines the interior or exterior orientation of the force in relation to the enemy or that connects actions on nodes and/or decisive points related in time and space to an objective(s). A line of effort links multiple tasks and missions using the logic of purpose—cause and effect—to focus efforts toward establishing operational and strategic conditions. Direct and Indirect Approach. The approach is the manner in which a commander contends with a COG. A direct approach attacks the enemy’s COG or principal strength by applying combat power directly against it. An indirect approach attacks the enemy’s COG by applying combat power against a series of decisive points that lead to the defeat of the COG while avoiding enemy strength.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 24",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 24",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00061,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,24,24,,,Executive Summary,Commander’s Overview,,executive_summary,inst it. An indirect approach attacks the enemy’s COG by applying combat power against a series of decisive points that lead to the defeat of the COG while avoiding enemy strength. Anticipation. Anticipation is key to effective planning. JFCs must consider what might happen and look for the signs that may bring the possible event to pass. Operational Reach. Operational reach is the distance and duration across which a joint force can successfully employ military capabilities. Culmination. Culmination is that point in time and/or space at which the operation can no longer maintain momentum. Arranging Operations. Commanders must determine the best arrangement of joint force and component operations to conduct the assigned tasks and joint force mission. This arrangement often will be a combination of simultaneous and sequential operations to reach the end state conditions with the least cost in personnel and other resources.,935,234,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,COG,COG,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 24
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: COG
Text: inst it. An indirect approach attacks the enemy’s COG by applying combat power against a series of decisive points that lead to the defeat of the COG while avoiding enemy strength. Anticipation. Anticipation is key to effective planning. JFCs must consider what might happen and look for the signs that may bring the possible event to pass. Operational Reach. Operational reach is the distance and duration across which a joint force can successfully employ military capabilities. Culmination. Culmination is that point in time and/or space at which the operation can no longer maintain momentum. Arranging Operations. Commanders must determine the best arrangement of joint force and component operations to conduct the assigned tasks and joint force mission. This arrangement often will be a combination of simultaneous and sequential operations to reach the end state conditions with the least cost in personnel and other resources.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 24",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 24",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00062,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,25,25,,,Executive Summary,Commander’s Overview,,executive_summary,"Forces and Functions. Commanders and planners can design campaigns and operations that focus on defeating either adversary forces, functions, or a combination of both. Phasing As a general rule, the phasing of the campaign or operation should be conceived in condition-driven rather than time-driven terms. Phases are distinct in time, space, and/or purpose from one another, but must be planned in support of each other and should represent a natural progression and subdivision of the campaign or operation. Each phase should have a set of starting conditions (that define the start of the phase) and ending conditions (that define the end of the phase). The ending conditions of one phase are the starting conditions for the next phase. Number, Sequence, and Overlap The JFC adjusts the phases to exploit opportunities presented by the adversary or operational situation or to react to unforeseen conditions. Working within the phasing construct, the actual phases used will vary (compressed, expanded, or omitted entirely) with the joint campaign or operation and be determined by the JFC. During planning, the JFC establishes conditions, objectives, or events for transitioning from one phase to another and plans sequels and branches for potential contingencies. Phases are designed to be conducted sequentially, but some activities from a phase may begin in a previous phase and continue into subsequent phases.",1418,355,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,JFC,JFC,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: JFC
Text: Forces and Functions. Commanders and planners can design campaigns and operations that focus on defeating either adversary forces, functions, or a combination of both. Phasing As a general rule, the phasing of the campaign or operation should be conceived in condition-driven rather than time-driven terms. Phases are distinct in time, space, and/or purpose from one another, but must be planned in support of each other and should represent a natural progression and subdivision of the campaign or operation. Each phase should have a set of starting conditions (that define the start of the phase) and ending conditions (that define the end of the phase). The ending conditions of one phase are the starting conditions for the next phase. Number, Sequence, and Overlap The JFC adjusts the phases to exploit opportunities presented by the adversary or operational situation or to react to unforeseen conditions. Working within the phasing construct, the actual phases used will vary (compressed, expanded, or omitted entirely) with the joint campaign or operation and be determined by the JFC. During planning, the JFC establishes conditions, objectives, or events for transitioning from one phase to another and plans sequels and branches for potential contingencies. Phases are designed to be conducted sequentially, but some activities from a phase may begin in a previous phase and continue into subsequent phases.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 25",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25",en,complete,YES,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00063,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,25,25,,,Executive Summary,Commander’s Overview,,executive_summary,"s for potential contingencies. Phases are designed to be conducted sequentially, but some activities from a phase may begin in a previous phase and continue into subsequent phases. Transitions Transitions between phases are designed to be distinct shifts in focus by the joint force, often accompanied by changes in command or support relationships. The need to move into another phase normally is identified by assessing that a set of objectives are achieved or that the enemy has acted in a manner that requires a major change in focus for the joint force and is therefore usually event driven, not time driven. Phasing Model The six-phase model is not intended to be a universally prescriptive template for all conceivable joint operations Although the commander will determine the number and actual phases used during a campaign or operation, use of the phases [shape, deter, seize the initiative, dominate, stability, and enable civil authority] provides a flexible model to arrange combat and stability operations.",1020,255,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,joint operation planning; doctrine; JP 5-0,합동작전기획; doctrine; JP 5-0,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: joint operation planning, doctrine, JP 5-0
Text: s for potential contingencies. Phases are designed to be conducted sequentially, but some activities from a phase may begin in a previous phase and continue into subsequent phases. Transitions Transitions between phases are designed to be distinct shifts in focus by the joint force, often accompanied by changes in command or support relationships. The need to move into another phase normally is identified by assessing that a set of objectives are achieved or that the enemy has acted in a manner that requires a major change in focus for the joint force and is therefore usually event driven, not time driven. Phasing Model The six-phase model is not intended to be a universally prescriptive template for all conceivable joint operations Although the commander will determine the number and actual phases used during a campaign or operation, use of the phases [shape, deter, seize the initiative, dominate, stability, and enable civil authority] provides a flexible model to arrange combat and stability operations.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 25",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00064,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,25,25,,,Executive Summary,Commander’s Overview,,executive_summary,"ation, use of the phases [shape, deter, seize the initiative, dominate, stability, and enable civil authority] provides a flexible model to arrange combat and stability operations. Shape (Phase 0). Joint and multinational operations— inclusive of normal and routine military activities—and various interagency activities are performed to dissuade or deter potential adversaries and to assure or solidify",403,101,visual_or_case_reference;case_or_figure_support,qa;staff_advice,low,joint operation planning; doctrine; JP 5-0,합동작전기획; doctrine; JP 5-0,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: joint operation planning, doctrine, JP 5-0
Text: ation, use of the phases [shape, deter, seize the initiative, dominate, stability, and enable civil authority] provides a flexible model to arrange combat and stability operations. Shape (Phase 0). Joint and multinational operations— inclusive of normal and routine military activities—and various interagency activities are performed to dissuade or deter potential adversaries and to assure or solidify","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 25",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 25",en,complete,YES,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00065,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,26,26,,,Executive Summary,Commander’s Overview,,executive_summary,"and may be tailored to the character and duration of the operation to which it applies. relationships with friends and allies. Deter (Phase I). The intent of this phase is to deter undesirable adversary action by demonstrating the capabilities and resolve of the joint force. It includes activities to prepare forces and set conditions for deployment and employment of forces in the event that deterrence is not successful. Seize Initiative (Phase II). JFCs seek to seize the initiative through the application of appropriate joint force capabilities. Dominate (Phase III). The dominate phase focuses on breaking the enemy’s will for organized resistance or, in noncombat situations, control of the operational environment. Stabilize (Phase IV). The stabilize phase is required when there is no fully functional, legitimate civil governing authority present. The joint force may be required to perform limited local governance, integrating the efforts of other supporting/ contributing multinational, IGO, NGO, or USG department and agency participants until legitimate local entities are functioning.",1101,276,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,joint operation planning; doctrine; JP 5-0,합동작전기획; doctrine; JP 5-0,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 26
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: joint operation planning, doctrine, JP 5-0
Text: and may be tailored to the character and duration of the operation to which it applies. relationships with friends and allies. Deter (Phase I). The intent of this phase is to deter undesirable adversary action by demonstrating the capabilities and resolve of the joint force. It includes activities to prepare forces and set conditions for deployment and employment of forces in the event that deterrence is not successful. Seize Initiative (Phase II). JFCs seek to seize the initiative through the application of appropriate joint force capabilities. Dominate (Phase III). The dominate phase focuses on breaking the enemy’s will for organized resistance or, in noncombat situations, control of the operational environment. Stabilize (Phase IV). The stabilize phase is required when there is no fully functional, legitimate civil governing authority present. The joint force may be required to perform limited local governance, integrating the efforts of other supporting/ contributing multinational, IGO, NGO, or USG department and agency participants until legitimate local entities are functioning.","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 26",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 26",en,complete,NO,v1.0,2026-05-06,2026-05-06
JP5_0_2011_C00066,JP5_0_2011_S0006,JP5_0_2011,"Joint Publication 5-0, Joint Operation Planning",JP 5-0,11 August 2011,Chairman of the Joint Chiefs of Staff,GOVPUB-D5-PURL-gpo29188.pdf,26,26,,,Executive Summary,Commander’s Overview,,executive_summary,"nance, integrating the efforts of other supporting/ contributing multinational, IGO, NGO, or USG department and agency participants until legitimate local entities are functioning. Enable Civil Authority (Phase V). This phase is predominantly characterized by joint force support to legitimate civil governance in theater. The goal is for the joint force to enable the viability of the civil authority and its provision of essential services to the largest number of people in the region. Assessment Assessment is the continuous monitoring and evaluation of the current situation and progress of a joint operation toward mission accomplishment. It involves deliberately comparing forecasted outcomes to actual events to determine the overall effectiveness of force employment. In general, assessments should answer two questions: Is the JFC doing things right? Is the JFC doing the right things? Application of Assessment Assessment and learning enable incremental improvements to the commander’s operational approach and the campaign or contingency plan. Once JFCs understand the problem and what needs to be",1109,278,visual_or_case_reference;case_or_figure_support,qa;staff_advice,high,JFC,JFC,"Executive Summary의 Commander’s Overview 관련 교리 내용을 설명하며, 합동작전기획 질문에 대한 근거 문맥을 제공한다.","Document: Joint Publication 5-0, Joint Operation Planning
Source: JP 5-0, Executive Summary, Commander’s Overview, PDF p. 26
Chapter: Executive Summary
Section: Commander’s Overview
Subsection: 
Keywords: JFC
Text: nance, integrating the efforts of other supporting/ contributing multinational, IGO, NGO, or USG department and agency participants until legitimate local entities are functioning. Enable Civil Authority (Phase V). This phase is predominantly characterized by joint force support to legitimate civil governance in theater. The goal is for the joint force to enable the viability of the civil authority and its provision of essential services to the largest number of people in the region. Assessment Assessment is the continuous monitoring and evaluation of the current situation and progress of a joint operation toward mission accomplishment. It involves deliberately comparing forecasted outcomes to actual events to determine the overall effectiveness of force employment. In general, assessments should answer two questions: Is the JFC doing things right? Is the JFC doing the right things? Application of Assessment Assessment and learning enable incremental improvements to the commander’s operational approach and the campaign or contingency plan. Once JFCs understand the problem and what needs to be","JP 5-0 (11 August 2011), Executive Summary, Commander’s Overview, PDF p. 26",public,Use only as unclassified/public doctrine reference; verify currency before operational use.,"JP 5-0, Executive Summary, Commander’s Overview, PDF p. 26",en,complete,NO,v1.0,2026-05-06,2026-05-06
