chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
ARMY_FM_3_60_2023_C00011,ARMY_FM_3_60_2023_S0011,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 1,Section V – General Responsibilities .................................................................... 1-8,,front_matter,Section V – General Responsibilities .................................................................... 1-8 Key Targeting Personnel ........................................................................................... 1-8,229,58,staff_roles;command_responsibility,qa;staff_advice,low,section; general; responsibilities; key; personnel,교리; 작전; 표적처리,"이 청크는 Section V – General Responsibilities .................................................................... 1-8에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 1
Section: Section V – General Responsibilities .................................................................... 1-8
Subsection: 
Keywords: section, general, responsibilities, key, personnel
Text: Section V – General Responsibilities .................................................................... 1-8 Key Targeting Personnel ........................................................................................... 1-8","FM 3-60 Army Targeting (2023-08-11), Chapter 1, Section V – General Responsibilities .................................................................... 1-8, FM 3-60, Chapter 1, Section V – General Responsibilities .................................................................... 1-8, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 1, Section V – General Responsibilities .................................................................... 1-8, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00012,ARMY_FM_3_60_2023_S0012,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 2,Chapter 2,,front_matter,"Chapter 2 THE TARGETING PROCESS................................................................................... 2-1 General Targeting Methodology ................................................................................ 2-1 Decide, Detect, Deliver, Assess ................................................................................ 2-2 Methodology Tools .................................................................................................. 2-15",472,118,process_explanation;operational_process,qa;staff_advice,low,methodology; chapter; general; decide; detect; deliver; assess; tools,결심; 탐지; 타격; 평가,"이 청크는 Chapter 2에서 결심, 탐지, 타격, 평가 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 2
Section: Chapter 2
Subsection: 
Keywords: methodology, chapter, general, decide, detect, deliver, assess, tools
Text: Chapter 2 THE TARGETING PROCESS................................................................................... 2-1 General Targeting Methodology ................................................................................ 2-1 Decide, Detect, Deliver, Assess ................................................................................ 2-2 Methodology Tools .................................................................................................. 2-15","FM 3-60 Army Targeting (2023-08-11), Chapter 2, Chapter 2, FM 3-60, Chapter 2, Chapter 2, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 2, Chapter 2, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00013,ARMY_FM_3_60_2023_S0013,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 3,Chapter 3,,front_matter,Chapter 3 BRIGADE TARGETING ............................................................................................ 3-1,124,31,doctrine_explanation;operational_context,qa;staff_advice,low,chapter; brigade,여단,이 청크는 Chapter 3에서 여단 관련 front_matter 내용을 설명한다.,"Document: FM 3-60 Army Targeting
Chapter: Chapter 3
Section: Chapter 3
Subsection: 
Keywords: chapter, brigade
Text: Chapter 3 BRIGADE TARGETING ............................................................................................ 3-1","FM 3-60 Army Targeting (2023-08-11), Chapter 3, Chapter 3, FM 3-60, Chapter 3, Chapter 3, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 3, Chapter 3, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00014,ARMY_FM_3_60_2023_S0014,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 3,Section I - Operational Framework ........................................................................ 3-1,,front_matter,Section I - Operational Framework ........................................................................ 3-1,110,28,doctrine_explanation;operational_context,qa;staff_advice,low,section; operational; framework,교리; 작전; 표적처리,"이 청크는 Section I - Operational Framework ........................................................................ 3-1에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 3
Section: Section I - Operational Framework ........................................................................ 3-1
Subsection: 
Keywords: section, operational, framework
Text: Section I - Operational Framework ........................................................................ 3-1","FM 3-60 Army Targeting (2023-08-11), Chapter 3, Section I - Operational Framework ........................................................................ 3-1, FM 3-60, Chapter 3, Section I - Operational Framework ........................................................................ 3-1, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 3, Section I - Operational Framework ........................................................................ 3-1, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00015,ARMY_FM_3_60_2023_S0015,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 3,Section II - Functions .............................................................................................. 3-3,,front_matter,Section II - Functions .............................................................................................. 3-3,121,31,doctrine_explanation;operational_context,qa;staff_advice,low,section; functions,교리; 작전; 표적처리,"이 청크는 Section II - Functions .............................................................................................. 3-3에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 3
Section: Section II - Functions .............................................................................................. 3-3
Subsection: 
Keywords: section, functions
Text: Section II - Functions .............................................................................................. 3-3","FM 3-60 Army Targeting (2023-08-11), Chapter 3, Section II - Functions .............................................................................................. 3-3, FM 3-60, Chapter 3, Section II - Functions .............................................................................................. 3-3, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 3, Section II - Functions .............................................................................................. 3-3, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00016,ARMY_FM_3_60_2023_S0016,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 3,Section III - Planning ............................................................................................... 3-3,,front_matter,Section III - Planning ............................................................................................... 3-3,122,31,doctrine_explanation;operational_context,qa;staff_advice,low,section; iii,교리; 작전; 표적처리,"이 청크는 Section III - Planning ............................................................................................... 3-3에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 3
Section: Section III - Planning ............................................................................................... 3-3
Subsection: 
Keywords: section, iii
Text: Section III - Planning ............................................................................................... 3-3","FM 3-60 Army Targeting (2023-08-11), Chapter 3, Section III - Planning ............................................................................................... 3-3, FM 3-60, Chapter 3, Section III - Planning ............................................................................................... 3-3, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 3, Section III - Planning ............................................................................................... 3-3, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00017,ARMY_FM_3_60_2023_S0017,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 3,Section IV - Battle Rhythm Synchronization ........................................................ 3-4,,front_matter,Section IV - Battle Rhythm Synchronization ........................................................ 3-4,103,26,doctrine_explanation;operational_context,qa;staff_advice,low,section; battle; rhythm; synchronization,교리; 작전; 표적처리,"이 청크는 Section IV - Battle Rhythm Synchronization ........................................................ 3-4에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 3
Section: Section IV - Battle Rhythm Synchronization ........................................................ 3-4
Subsection: 
Keywords: section, battle, rhythm, synchronization
Text: Section IV - Battle Rhythm Synchronization ........................................................ 3-4","FM 3-60 Army Targeting (2023-08-11), Chapter 3, Section IV - Battle Rhythm Synchronization ........................................................ 3-4, FM 3-60, Chapter 3, Section IV - Battle Rhythm Synchronization ........................................................ 3-4, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 3, Section IV - Battle Rhythm Synchronization ........................................................ 3-4, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00018,ARMY_FM_3_60_2023_S0018,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 4,Chapter 4,,front_matter,Chapter 4 DIVISION AND CORPS TARGETING ...................................................................... 4-1,113,29,doctrine_explanation;operational_context,qa;staff_advice,low,chapter; division; corps,사단; 군단,"이 청크는 Chapter 4에서 사단, 군단 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 4
Section: Chapter 4
Subsection: 
Keywords: chapter, division, corps
Text: Chapter 4 DIVISION AND CORPS TARGETING ...................................................................... 4-1","FM 3-60 Army Targeting (2023-08-11), Chapter 4, Chapter 4, FM 3-60, Chapter 4, Chapter 4, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 4, Chapter 4, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00019,ARMY_FM_3_60_2023_S0019,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 4,Section I – Operational Framework ....................................................................... 4-1,,front_matter,Section I – Operational Framework ....................................................................... 4-1,109,28,doctrine_explanation;operational_context,qa;staff_advice,low,section; operational; framework,교리; 작전; 표적처리,"이 청크는 Section I – Operational Framework ....................................................................... 4-1에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 4
Section: Section I – Operational Framework ....................................................................... 4-1
Subsection: 
Keywords: section, operational, framework
Text: Section I – Operational Framework ....................................................................... 4-1","FM 3-60 Army Targeting (2023-08-11), Chapter 4, Section I – Operational Framework ....................................................................... 4-1, FM 3-60, Chapter 4, Section I – Operational Framework ....................................................................... 4-1, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 4, Section I – Operational Framework ....................................................................... 4-1, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
ARMY_FM_3_60_2023_C00020,ARMY_FM_3_60_2023_S0020,ARMY_FM_3_60_2023,FM 3-60 Army Targeting,FM 3-60,2023-08-11,"Headquarters, Department of the Army",ARN39048-FM_3-60-000-WEB-1.pdf,3,3,III,III,Chapter 4,Section II – Functions ............................................................................................. 4-3,,front_matter,Section II – Functions ............................................................................................. 4-3,120,30,doctrine_explanation;operational_context,qa;staff_advice,low,section; functions,교리; 작전; 표적처리,"이 청크는 Section II – Functions ............................................................................................. 4-3에서 교리, 작전, 표적처리 관련 front_matter 내용을 설명한다.","Document: FM 3-60 Army Targeting
Chapter: Chapter 4
Section: Section II – Functions ............................................................................................. 4-3
Subsection: 
Keywords: section, functions
Text: Section II – Functions ............................................................................................. 4-3","FM 3-60 Army Targeting (2023-08-11), Chapter 4, Section II – Functions ............................................................................................. 4-3, FM 3-60, Chapter 4, Section II – Functions ............................................................................................. 4-3, printed p. III; PDF p. 3.",public,"공개 교범 기반 답변 가능. 작전 적용 시 최신 지휘관 지침, ROE, 법적 검토와 병행 필요.","FM 3-60, Chapter 4, Section II – Functions ............................................................................................. 4-3, printed p. III; PDF p. 3",en,complete,NO,v1.0,2026-05-07,2026-05-07
